"code";"parent_code";"name";"accountType.importId";"isRegulatoryAccount";"commonPosition";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"defaultTax.code";"vatSystemSelect";"isRetrievedOnPaymentSession";"serviceType.code";"manageCutOffPeriod";"statusSelect"
267500;267000;"Versements représentatifs d'apports non capitalisés (appel de fonds)";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
267600;267000;"Avances consolidables";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
267700;267000;"Autres créances rattachées à des participations ";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
267800;267000;"Intérêts courus";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
268000;260;"Créances rattachées à des sociétés en participation";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
268100;268000;"Principal";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
268800;268000;"Intérêts courus";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
269000;260;"Versements restant à effectuer sur titres de participation non libérés";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
270;"CL2";"Autres immobilisations financières";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
271000;270;"Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille (droit de propriété)";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
271100;271000;"Actions";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
271800;271000;"Autres titres";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
272000;270;"Titres immobilisés (droit de créance)";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
272100;272000;"Obligations";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
272200;272000;"Bons";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
273000;270;"Titres immobilisés de l'activité de portefeuille (TIAP)";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
274000;270;"Prêts";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
274100;274000;"Prêts participatifs";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
274200;274000;"Prêts aux associés";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
274300;274000;"Prêts au personnel";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
274800;274000;"Autres prêts";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
275000;270;"Dépôts et cautionnements versés";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
275100;275000;"Dépôts";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
275500;275000;"Cautionnements";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
276000;270;"Autres créances immobilisées";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
276100;276000;"Créances diverses";"FRA_PCG8";"true";0;;;;"true";;;0;"false";"NDAS";"false";1
276800;276000;"Intérêts courus";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
276820;276800;"Sur titres immobilisés (droits de créance)";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
276840;276800;"Sur prêts";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
276850;276800;"Sur dépôts et cautionnements";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
276880;276800;"Sur créances diverses";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
277000;270;"Actions propres ou parts propres";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
277100;277000;"Actions propres ou parts propres";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
277200;277000;"Actions propres ou parts propres en voie d'annulation";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
278000;270;"Mali de fusion sur actifs financiers";"FRA_PCG8";"true";2;;;;"true";;;;"false";"NDAS";"false";1
279000;270;"Versements restant à effectuer sur titres immobilisés non libérés";"FRA_PCG8";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
280;"CL2";"Amortissement des immobilisations";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
280000;280;"Amortissements des immobilisations incorporelles";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
280100;280000;"Frais d'établissement (même ventilation que celle du compte 201) ";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
280300;280000;"Frais de recherche et de développement ";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
280500;280000;"Concessions et droits similaires, brevets, licences, logiciels, droits et valeurs similaires";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
280700;280000;"Fonds commercial";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
280800;280000;"Autres immobilisations incorporelles";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
280810;280800;"Amortissements du mali de fusion sur actifs incorporels";"FRA_PCG8";"true";1;;;;;;;;"false";"NDAS";"false";1
281000;280;"Amortissements des immobilisations corporelles";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
281100;281000;"Terrains de gisement";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
281200;281000;"Agencements aménagements de terrains (même ventilation que celle du compte 212)";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
281300;281000;"Constructions (même ventilation que celle du compte 213)";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
281400;281000;"Constructions sur sol d'autrui (même ventilation que celle du compte 214)";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
281500;281000;"Installations, matériel et outillage industriels (même ventilation que celle du compte 215)";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
281800;281000;"Autres immobilisations corporelles (même ventilation que celle du compte 218)";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
281870;281800;"Amortissement du mali de fusion sur actifs corporels";"FRA_PCG8";"true";1;;;;;;;;"false";"NDAS";"false";1
282000;280;"Amortissements des immobilisations mises en concession";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
290;"CL2";"Dépréciation des immobilisations";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
290000;290;"Dépréciations des immobilisations incorporelles";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
290500;290000;"Marques, procédés, droits et valeurs similaires";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
290600;290000;"Droit au bail";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
290700;290000;"Fonds commercial";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
290800;290000;"Autres immobilisations incorporelles";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
290810;290800;"Dépréciation du mali de fusion sur actifs incorporels";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
291000;290;"Dépréciations des immobilisations corporelles (même ventilation que celle du compte 21)";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
291870;291000;"Dépréciation du mali de fusion sur actifs corporels";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
292000;290;"Dépréciations des immobilisations mises en concession";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
293000;290;"Dépréciations des immobilisations en cours";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
293100;293000;"Immobilisations corporelles en cours";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
293200;293000;"Immobilisations incorporelles en cours";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
296000;290;"Dépréciations des participations et créances rattachées à des participations";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
296100;296000;"Titres de participation";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
296600;296000;"Autres formes de participation";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
296700;296000;"Créances rattachées à des participations (même ventilation que celle du compte 267)";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
296800;296000;"Créances rattachées à des sociétés en participation (même ventilation que celle du compte 268)";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
297000;290;"Dépréciations des autres immobilisations financières";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
297100;297000;"Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille - droit de propriété (même ventilation que celle du compte 271)";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
297200;297000;"Droit de créance (même ventilation que celle du compte 272)";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
297300;297000;"Titres immobilisés de l'activité de portefeuille";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
297400;297000;"Prêts (même ventilation que celle du compte 274)";"FRA_PCG8";"true";2;;;;;;;0;"false";"NDAS";"false";1
297500;297000;"Dépôts et cautionnements versés (même ventilation que celle du compte 275)";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
297600;297000;"Autres créances immobilisées (même ventilation que celle du compte 276)";"FRA_PCG8";"true";1;;;;;;;0;"false";"NDAS";"false";1
297870;297000;"Dépréciation du mali de fusion sur actifs financiers";"FRA_PCG8";"true";1;;;;;;;;"false";"NDAS";"false";1
310;"CL3";"Matières premières (et fournitures)";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
311000;310;"Matières (ou groupe) A";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
312000;310;"Matières (ou groupe) B";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
317000;310;"Fournitures A, B, C, ..";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
320;"CL3";"Autres approvisionnements";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
321000;320;"Matières consommables";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
321100;321000;"Matière (ou groupe) C";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
321200;321000;"Matière (ou groupe) D";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
322000;320;"Fournitures consommables";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
322100;322000;"Combustibles";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
322200;322000;"Produits d'entretien";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
322300;322000;"Fournitures d'atelier et d usine";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
322400;322000;"Fournitures de magasin";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
322500;322000;"Fournitures de bureau";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
326000;320;"Emballages";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
326100;326000;"Emballages perdus";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
326500;326000;"Emballages récupérables non identifiables";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
326700;326000;"Emballages à usage mixte";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
330;"CL3";"En-cours de production de biens";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
331000;330;"Produits en cours";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
331100;331000;"Produit en cours P 1";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
331200;331000;"Produit en cours P 2";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
335000;330;"Travaux en cours";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
335100;335000;"Travaux en cours T 1";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
335200;335000;"Travaux en cours T 2";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
340;"CL3";"En-cours de production de services";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
341000;340;"Études en cours";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
341100;341000;"Études en cours E 1";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
341200;341000;"Études en cours E 2";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
345000;340;"Prestations de services en cours";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
345100;345000;"Prestations de services S 1";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
345200;345000;"Prestations de services S 2";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
350;"CL3";"Stocks de produits";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
351000;350;"Produits intermédiaires";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
351100;351000;"Produits intermédiaires (ou groupe) A ";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
351200;351000;"Produits intermédiaires (ou groupe) B";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
355000;350;"Produits finis";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
355100;355000;"Produits finis (ou groupe) A";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
355200;355000;"Produits finis (ou groupe) B";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
358000;350;"Produits résiduels (ou matières de récupération)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
358100;358000;"Déchets";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
358500;358000;"Rebuts";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
358600;358000;"Matières de récupération";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
360;"CL3";"Stocks provenant d'immobilisations";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
370;"CL3";"Stocks de marchandises";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
371000;370;"Marchandises (ou groupe) A";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
372000;370;"Marchandises (ou groupe) B";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
380;"CL3";"Stocks en voie d'acheminement, mis en dépôt ou donnés en consignation";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
390;"CL3";"Dépréciations des stocks et en-cours";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
391000;390;"Dépréciations des matières premières (et fournitures)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
391100;391000;"Matières (ou groupe) A";"FRA_PCG4";"false";0;;;;;;;0;"false";"NDAS";"false";1
391200;391000;"Matières (ou groupe) B";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
391700;391000;"Fournitures A, B, C, ..";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
392000;390;"Dépréciations des autres approvisionnements";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
392100;392000;"Matières consommables (même ventilation que celle du compte 321)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
392200;392000;"Fournitures consommables (même ventilation que celle du compte 322)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
392600;392000;"Emballages (même ventilation que celle du compte 326)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
393000;390;"Dépréciations des en-cours de production de biens";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
393100;393000;"Produits en cours (même ventilation que celle du compte 331)";"FRA_PCG4";"true";1;;;;;;;0;"false";"NDAS";"false";1
393500;393000;"Travaux en cours (même ventilation que celle du compte 335)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
394000;390;"Dépréciations des en-cours de production de services";"FRA_PCG4";"true";1;;;;;;;0;"false";"NDAS";"false";1
394100;394000;"Études en cours (même ventilation que celle du compte 341)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
394500;394000;"Prestations de services en cours (même ventilation que celle du compte 345)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
395000;390;"Dépréciations des stocks de produits";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
395100;395000;"Produits intermédiaires (même ventilation que celle du compte 351)";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
395500;395000;"Produits finis (même ventilation que celle du compte 355)";"FRA_PCG4";"true";0;;;;;;;0;"false";"NDAS";"false";1
397000;390;"Dépréciations des stocks de marchandises";"FRA_PCG4";"true";2;;;;;;;0;"false";"NDAS";"false";1
397100;397000;"Marchandises (ou groupe) A";"FRA_PCG4";"false";0;;;;;;;0;"false";"NDAS";"false";1
397200;397000;"Marchandises (ou groupe) B";"FRA_PCG4";"false";2;;;;;;;0;"false";"NDAS";"false";1
400;"CL4";"Fournisseurs et comptes rattachés";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
400000;400;"Fournisseurs et comptes rattachés ";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
401;400;"Fournisseurs";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
401100;401;"Fournisseurs - Achats de biens et prestations de services";"FRA_PCG10";"true";1;"true";"411100|411700|416000";"true";;;;0;"true";"DAS2";"false";1
401700;401;"Fournisseurs - Retenues de garantie";"FRA_PCG10";"true";2;"true";"411100|411700|416000";"true";;;;0;"true";"NDAS";"false";1
403000;400;"Fournisseurs - Effets à payer";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
404000;400;"Fournisseurs d'immobilisations";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
404100;404000;"Fournisseurs - Achats d'immobilisations";"FRA_PCG10";"true";1;"true";;"true";;;;0;"false";"DAS2";"false";1
404700;404000;"Fournisseurs d'immobilisations - Retenues de garantie";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
405000;400;"Fournisseurs d'immobilisations - Effets à payer";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
408000;400;"Fournisseurs - Factures non parvenues";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
408100;408000;"Fournisseurs";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
408400;408000;"Fournisseurs d'immobilisations ";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
408800;408000;"Fournisseurs - Intérêts courus";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
409;400;"Fournisseurs débiteurs";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
409100;409;"Fournisseurs - Avances et acomptes versés sur commandes";"FRA_PCG10";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
409600;409;"Fournisseurs - Créances pour emballages et matériel à rendre";"FRA_PCG4";"true";2;"true";;;;;;0;"false";"NDAS";"false";1
409700;409;"Fournisseurs - Autres avoirs";"FRA_PCG4";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
409710;409700;"Fournisseurs d'exploitation";"FRA_PCG4";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
409740;409700;"Fournisseurs d'immobilisations";"FRA_PCG4";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
409800;409;"Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus";"FRA_PCG4";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
410;"CL4";"Clients et comptes rattachés";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
410000;410;"Clients et comptes rattachés ";"FRA_PCG12";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
411;410;"Clients";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
411100;411;"Clients - Ventes de biens ou de prestations de services";"FRA_PCG12";"true";2;"true";"401100|401700|416000";"true";;;;0;"true";"NDAS";"false";1
411700;411;"Clients - Retenues de garantie";"FRA_PCG12";"true";2;"true";"401100|401700|416000";"true";;;;0;"true";"NDAS";"false";1
413000;410;"Clients - Effets à recevoir";"FRA_PCG12";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
416000;410;"Clients douteux ou litigieux";"FRA_PCG12";"true";2;"true";"401100|401700|411100|411700";"true";;;;0;"false";"NDAS";"false";1
418000;410;"Clients - Produits non encore facturés";"FRA_PCG12";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
418100;418000;"Clients - Factures à établir ";"FRA_PCG12";"true";1;"true";;"true";;;;0;"false";"NDAS";"false";1
418800;418000;"Clients - Intérêts courus";"FRA_PCG12";"true";2;"true";;;;;;0;"false";"NDAS";"false";1
419000;410;"Clients créditeurs";"FRA_PCG12";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
419100;419000;"Clients - Avances et acomptes reçus sur commandes";"FRA_PCG5";"true";1;"true";;"true";;;;0;"false";"NDAS";"false";1
419600;419000;"Clients - Dettes pour emballages et matériels consignés ";"FRA_PCG5";"true";2;"true";;;;;;0;"false";"NDAS";"false";1
419700;419000;"Clients - Autres avoirs ";"FRA_PCG5";"true";2;"true";;"true";;;;0;"false";"NDAS";"false";1
419800;419000;"Rabais, remises, ristournes à accorder et autres avoirs à établir";"FRA_PCG5";"true";1;"true";;"true";;;;0;"false";"NDAS";"false";1
420;"CL4";"Personnel et comptes rattachés";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
421000;420;"Personnel - Rémunérations dues";"FRA_PCG5";"true";1;;;"true";;;;0;"false";"NDAS";"false";1
422000;420;"Comités d'entreprise d'établissement ";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
424000;420;"Participation des salariés aux résultats";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
424600;424000;"Réserve spéciale";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
424800;424000;"Comptes courants";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
425000;420;"Personnel - Avances et acomptes";"FRA_PCG12";"true";2;;;"true";;;;0;"false";"NDAS";"false";1
426000;420;"Personnel - Dépôts";"FRA_PCG5";"true";0;;;;;;;0;"false";"NDAS";"false";1
427000;420;"Personnel - Oppositions";"FRA_PCG5";"true";1;;;;;;;0;"false";"NDAS";"false";1
428000;420;"Personnel - Charges à payer et produits à recevoir";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
428200;428000;"Dettes provisionnées pour congés à payer";"FRA_PCG5";"true";1;;;;;;;0;"false";"NDAS";"false";1
428400;428000;"Dettes provisionnées pour participation des salariés aux résultats";"FRA_PCG5";"true";1;;;;;;;0;"false";"NDAS";"false";1
428600;428000;"Autres charges à payer";"FRA_PCG5";"true";1;;;;;;;0;"false";"NDAS";"false";1
428700;428000;"Produits à recevoir";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
430;"CL4";"Sécurité Sociale et autres organismes sociaux";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
431000;430;"Sécurité Sociale";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
437000;430;"Autres organismes sociaux";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
438000;430;"Organismes sociaux - Charges à payer et produits à recevoir";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
438200;438000;"Charges sociales sur congés à payer ";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
438600;438000;"Autres charges à payer";"FRA_PCG5";"true";2;;;;;;;0;"false";"NDAS";"false";1
438700;438000;"Produits à recevoir";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
440;"CL4";"Etat et autres collectivités publiques";"FRA_PCG15";"true";2;;;;;;;0;"false";"NDAS";"false";1
441000;440;"État - Subventions à recevoir";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
441100;441000;"Subventions d'investissement";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
441700;441000;"Subventions d'exploitation";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
441800;441000;"Subventions d'équilibre";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
441900;441000;"Avances sur subventions";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
442000;440;"Contributions, impôts et taxes recouvrés pour le compte de l’État";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
442100;442000;"Prélèvements à la source (Impôt sur le revenu)";"FRA_PCG14";"true";2;;;;"true";;;;"false";"NDAS";"false";1
442200;442000;"Prélèvements forfaitaires non libératoires";"FRA_PCG14";"true";2;;;;"true";;;;"false";"NDAS";"false";1
442300;442000;"Retenues et prélèvements sur les distributions";"FRA_PCG14";"true";2;;;;"true";;;;"false";"NDAS";"false";1
442400;442000;"Obligataires";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
442500;442000;"Associés";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
443000;440;"Opérations particulières avec l'État, les collectivités publiques, les organismes internationaux";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
443100;443000;"Créances sur l'État résultant de la suppression de la règle du décalage d'un mois en matière de TVA";"FRA_PCG12";"true";2;;;;;;;0;"false";"NDAS";"false";1
443800;443000;"Intérêts courus sur créances figurant au compte 4431";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
444000;440;"État - Impôts sur les bénéfices";"FRA_PCG14";"true";0;;;;"true";;;0;"false";"NDAS";"false";1
445000;440;"État - Taxes sur le chiffre d'affaires";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445200;445000;"TVA due intracommunautaire";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445201;445000;"TVA due intracommunautaire taux normal";"FRA_PCG14";"false";2;;;;"true";;;0;"false";"NDAS";"false";1
445202;445000;"TVA due intracommunautaire taux réduit";"FRA_PCG14";"false";2;;;;"true";;;0;"false";"NDAS";"false";1
445203;445000;"TVA due intracommunautaire (autre taux)";"FRA_PCG14";"false";2;;;;"true";;;0;"false";"NDAS";"false";1
445500;445000;"Taxes sur le chiffre d'affaires à décaisser";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445510;445500;"TVA à décaisser";"FRA_PCG14";"true";2;;;;"true";;;0;"false";"NDAS";"false";1
445511;445510;"TVA N à décaisser taux normal";"FRA_PCG14";"false";2;;;;"true";;"N_D";0;"false";"NDAS";"false";1
