"id";"name";"date_entered";"date_modified";"modified_user_id";"created_by";"description";"deleted";"assigned_user_id";"team_id";"team_set_id";"account_type";"industry";"annual_revenue";"phone_fax";"billing_address_street";"billing_address_city";"billing_address_state";"billing_address_postalcode";"invoicing_addressL6";"billing_address_country";"rating";"phone_office";"phone_alternate";"website";"ownership";"employees";"ticker_symbol";"shipping_address_street";"shipping_address_city";"shipping_address_state";"shipping_address_postalcode";"shipping_address_country";"parent_id";"sic_code";"campaign_id";"email1";"account_name";"assigned_user_name";"team_name";"effectif_c";"classification_c"
"897c0a91-14fd-43fa-d806-4e08a1022e79";"COMMUNAUTE AGGLOMERATION EVREUX";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"12 BD JULES JANIN BP 423";"EVREUX CEDEX";"27";"27004";"27004 EVREUX CEDEX";"FRANCE";;"02 32 31 92 92";;"http://";;;;;;;;;;;;;"COMMUNAUTE AGGLOMERATION EVREUX";"glamour";"S-Normandie";"E1";
"c26b0df0-c46e-ff0f-2730-4e08a1bd2738";"COMMUNAUTE DﾒAGGLOMERATION DE LA REGION DIEPPOISE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"CHEMIN LES VERTUS SAINT AUBIN SUR SCIE BP 22";"OFFRANVILLE";"76";"76550";"76550 OFFRANVILLE";"FRANCE";;"02 32 90 20 25";;"http://";;;;;;;;;;;;;"COMMUNAUTE DﾒAGGLOMERATION DE LA REGION DIEPPOISE";"glamour";"S-Normandie";;
"fb8a010e-50e5-b243-4879-4e08a15844ce";"Communauté d'Agglomération d'Elbeuf";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"8, PLACE ARISTIDE BRIAND";"Elbeuf Cedex";"76";"76504";"76504 ELBEUF CEDEX";"FRANCE";;"02 32 96 98 98";;"http://";;;;;;;;;;;;;"Communauté d'Agglomération d'Elbeuf";"glamour";"S-Normandie";;
"134018a2-ae5b-984b-e5d7-4e08a1cffe03";"COMMUNAUTé D'AGGLOMéRATION ELBEUF - BOUCLE DE SEINE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"8 PLACE ARISTIDE BRIAND BP 420";"ELBEUF CEDEX";"76";"76504";"76504 ELBEUF CEDEX";"FRANCE";;"02 32 96 98 98";;"http://";;;;;;;;;;;;;"COMMUNAUTé D'AGGLOMéRATION ELBEUF - BOUCLE DE SEINE";"glamour";"S-Normandie";;
"16cecd72-4604-54ab-7778-4e08a1feae4f";"COMMUNAUTé D'AGGLOMéRATION HAVRAISE- CODH";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"HOTEL DE VILLE DU HAVRE";"LE HAVRE";"76";"76085";"76085 LE HAVRE";"FRANCE";;"02 35 19 45 45";;"http://";;;;;;;;;;;;;"COMMUNAUTé D'AGGLOMéRATION HAVRAISE- CODH";"glamour";"S-Normandie";;
"1a64d092-7fa9-c5e3-fbd3-4e08a1612f27";"COMMUNAUTé DE COMMUNE SEINE BORD";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Customer";;;;"RUE DE LA MAIRIE";"MARTOT";"27";"27340";"27340 MARTOT";"FRANCE";;"02 35 81 10 30";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNE SEINE BORD";"glamour";"S-Normandie";;"P4"
"1df5609c-bc9c-7e1c-b047-4e08a1bd1374";"COMMUNAUTE DE COMMUNES BLANGY SUR BRESLE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"20 RUE DE BARBENTANE";"BLANGY-SUR-BRESLE";"76";"76340";"76340 BLANGY-SUR-BRESLE";"FRANCE";;"02 35 94 02 76";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES BLANGY SUR BRESLE";"glamour";"S-Normandie";;
"2189091d-3dcc-7e18-74ab-4e08a1fe72c2";"COMMUNAUTé DE COMMUNES CAUX AUSTREBERTHE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE PLACE DE LA LIBERATION";"BARENTIN";"76";"76360";"76360 BARENTIN";"FRANCE";;"02 32 94 90 20";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES CAUX AUSTREBERTHE";"glamour";"S-Normandie";;
"251fbc1b-9510-551b-42c5-4e08a1be9660";"COMMUNAUTé DE COMMUNES CAUX VALLéE DE SEINE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAISON DE LÉINTERCOMMUNALITE BP 62";"LILLEBONNE";"76";"76170";"76170 LILLEBONNE";"FRANCE";;"02 32 84 40 40";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES CAUX VALLéE DE SEINE";"glamour";"S-Normandie";;
"28a402fe-f075-362a-91c0-4e08a143911e";"COMMUNAUTé DE COMMUNES COEUR DE CAUX";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"700 RUE DE NORMANDIE";"FAUVILLE-EN-CAUX";"76";"76640";"76640 FAUVILLE-EN-CAUX";"FRANCE";;"02 35 56 21 00";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES COEUR DE CAUX";"glamour";"S-Normandie";;
"2c3b2e48-19c7-a437-c3d9-4e08a1e3e32f";"COMMUNAUTE DE COMMUNES DE CAMPAGNE DE CAUX";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"ZA - ROUTE DE BOLBEC";"GODERVILLE";"76";"76110";"76110 GODERVILLE";"FRANCE";;"02 35 29 65 85";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DE CAMPAGNE DE CAUX";"glamour";"S-Normandie";;
"2fcc4a98-d0fd-0e77-6fed-4e08a1907bdf";"COMMUNAUTE DE COMMUNES DE FECAMP";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"825 ROUTE DE VALMONT";"FECAMP";"76";"76403";"76403 FECAMP";"FRANCE";;"02 35 10 48 48";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DE FECAMP";"glamour";"S-Normandie";;
"33596038-b66c-2f20-4b7a-4e08a1f0fce1";"COMMUNAUTE DE COMMUNES DE LA COTE D'ALBATRE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"48 BIS ROUTE DE VEULETTES";"CANY-BARVILLE";"76";"76450";"76450 CANY-BARVILLE";"FRANCE";;"02 35 57 85 00";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DE LA COTE D'ALBATRE";"glamour";"S-Normandie";;
"36ec8b6e-d198-87b9-8d0b-4e08a1af134e";"COMMUNAUTé DE COMMUNES DE LA RéGION DéYVETOT";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"16 PLACE DE L'HOTEL DE VILLE";"YVETOT";"76";"76193";"76193 YVETOT";"FRANCE";;"02 35 56 14 14";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DE LA RéGION DéYVETOT";"glamour";"S-Normandie";;
"3a87d9af-e5d7-abd4-f798-4e08a1038637";"COMMUNAUTé DE COMMUNES DE SAANE ET VIENNE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"ROUTE DE DIEPPE BP 29";"BACQUEVILLE-EN-CAUX";"76";"76730";"76730 BACQUEVILLE-EN-CAUX";"FRANCE";;"02 35 85 46 69";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DE SAANE ET VIENNE";"glamour";"S-Normandie";;
"3e187ec4-3688-ac0b-b285-4e08a1dd1027";"COMMUNAUTé DE COMMUNES DE SEINE - AUSTREBERTHE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE";"SAINT-PIERRE-DE-VARENGEVILLE";"76";"76480";"76480 SAINT-PIERRE-DE-VARENGEVILLE";"FRANCE";;"02 35 05 13 76";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DE SEINE - AUSTREBERTHE";"glamour";"S-Normandie";;
"41a73b2f-8c54-fa66-3cee-4e08a1e20c69";"COMMUNAUTé DE COMMUNES DE VARENNE ET SCIE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"218 RUE CHARLES DÉAMBRAY";"SAINT HONORE";"76";"76590";"76590 SAINT HONORE";"FRANCE";;"02 35 04 93 92";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DE VARENNE ET SCIE";"glamour";"S-Normandie";;
"453cbab0-0058-eb0d-66e8-4e08a1918e48";"COMMUNAUTE DE COMMUNES DE YERES ET PLATEAUX";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"72 RUE DE LA LIBERATION";"CRIEL-SUR-MER";"76";"76910";"76910 CRIEL-SUR-MER";"FRANCE";;"02 35 86 79 19";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DE YERES ET PLATEAUX";"glamour";"S-Normandie";;
"48cce4a8-7616-7c5a-6d88-4e08a103e59c";"COMMUNAUTé DE COMMUNES DES MONTS DE L'ANDELLE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE PLACE DU MARCHE AUX ETOUPES";"ARGUEIL";"76";"76780";"76780 ARGUEIL";"FRANCE";;"02 35 90 70 28";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DES MONTS DE L'ANDELLE";"glamour";"S-Normandie";;
"4c5d59c5-8d26-041a-3c6b-4e08a1ca7390";"COMMUNAUTé DE COMMUNES DES MONTS ET VALLéES";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"PLACE DU 19 MARS 1962 BP 2";"SAINT-NICOLAS DéALIERMONT";"76";"76510";"76510 SAINT-NICOLAS DÉALIERMONT";"FRANCE";;"02 35 04 85 10";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DES MONTS ET VALLéES";"glamour";"S-Normandie";;
"4ff8636f-1cd9-7395-f737-4e08a1146904";"COMMUNAUTé DE COMMUNES DES PORTES NORD-OUEST DE ROUEN";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"HOTEL DE VILLE";"SAINT-SAéNS";"76";"76680";"76680 SAINT-SAÉNS";"FRANCE";;"02 35 34 51 19";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DES PORTES NORD-OUEST DE ROUEN";"glamour";"S-Normandie";;
"53887971-b68e-c955-b4e6-4e08a1a45794";"COMMUNAUTE DE COMMUNES DES TROIS RIVIERES";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"RUE DES BRASSEURS";"TOTES";"76";"76890";"76890 TOTES";"FRANCE";;"02 35 32 92 57";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DES TROIS RIVIERES";"glamour";"S-Normandie";;
"572485c2-e1c8-d116-dfa5-4e08a140387b";"COMMUNAUTE DE COMMUNES DU BOSC DﾒEAWY";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"44 RUE DE SAINT VAAST";"LES GRANDES-VENTES";"76";"76950";"76950 LES GRANDES-VENTES";"FRANCE";;"02 35 83 21 24";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DU BOSC DﾒEAWY";"glamour";"S-Normandie";;
"5ab543c9-9bec-3289-ff37-4e08a187a776";"COMMUNAUTé DE COMMUNES DU CANTON DéAUMALE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE 6 RUE DE LÉHOTEL DE VILLE";"AUMALE";"76";"76390";"76390 AUMALE";"FRANCE";;"02 35 94 00 30";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DU CANTON DéAUMALE";"glamour";"S-Normandie";;
"5e3914ac-1967-41ac-87d0-4e08a167aad2";"COMMUNAUTé DE COMMUNES DU CANTON DE CRIQUETOT L'ESNEVAL";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE";"CRIQUETOT L'ESNEVAL";"76";"76280";"76280 CRIQUETOT L'ESNEVAL";"FRANCE";;"02 35 27 27 00";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DU CANTON DE CRIQUETOT L'ESNEVAL";"glamour";"S-Normandie";;
"61ce0cd0-ccee-8c5d-fa4c-4e08a128cec0";"COMMUNAUTE DE COMMUNES DU CANTON DE FORGES LES EAUX";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE";"FORGES-LES-EAUX";"76";"76440";"76440 FORGES-LES-EAUX";"FRANCE";;"02 35 09 81 42";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DU CANTON DE FORGES LES EAUX";"glamour";"S-Normandie";;
"65622de7-981f-7e01-137b-4e08a13cd4e7";"COMMUNAUTE DE COMMUNES DU CANTON DE GOURNAY";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"44 BIS AV DU GENERAL LECLERC";"GOURNAY-EN-BRAY";"76";"76220";"76220 GOURNAY-EN-BRAY";"FRANCE";;"02 35 09 85 69";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DU CANTON DE GOURNAY";"glamour";"S-Normandie";;
"68f76665-b0f0-2d08-2bbc-4e08a1243cf3";"COMMUNAUTé DE COMMUNES DU CANTON DE SAINT ROMAIN DE COLBOSC";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"RUE SYLVESTRE DUMESNIL";"SAINT-ROMAIN-DE-COLBOSC";"76";"76430";"76430 SAINT-ROMAIN-DE-COLBOSC";"FRANCE";;"02 35 13 36 90";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DU CANTON DE SAINT ROMAIN DE COLBOSC";"glamour";"S-Normandie";;
"6c7b3843-002b-394c-74f7-4e08a1016db5";"COMMUNAUTé DE COMMUNES DU CANTON DE VALMONT";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"18 ROUTE DE VALMONT";"THIERGEVILLE";"76";"76540";"76540 THIERGEVILLE";"FRANCE";;"02 35 28 98 41";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DU CANTON DE VALMONT";"glamour";"S-Normandie";;
"700ea34e-cb9d-22e9-49f7-4e08a19ddd97";"COMMUNAUTE DE COMMUNES DU GROS JACQUES";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"BP 85";"EU";"76";"76260";"76260 EU";"FRANCE";;"03 37 28 20 87";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DU GROS JACQUES";"glamour";"S-Normandie";;
"73a5d80b-8af3-f1fe-07cc-4e08a1eaf2b8";"COMMUNAUTé DE COMMUNES DU MOULIN D'ECALLES";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"252 ROUTE DE ROUEN";"BUCHY";"76";"76750";"76750 BUCHY";"FRANCE";;"02 35 34 73 74";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DU MOULIN D'ECALLES";"glamour";"S-Normandie";;
"773bcaf6-4fa8-9085-39e8-4e08a14bab45";"COMMUNAUTE DE COMMUNES DU PAYS NEUFCHATELOIS";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"ESPACE ALFRED LEMARCHAND BP 88";"NEUFCHATEL-EN-BRAY";"76";"76270";"76270 NEUFCHATEL-EN-BRAY";"FRANCE";;"02 32 97 45 65";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DU PAYS NEUFCHATELOIS";"glamour";"S-Normandie";;
"7adc505d-2ae8-ee80-ff62-4e08a1142b34";"COMMUNAUTé DE COMMUNES DU PETIT CAUX";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"HOTEL COMMUNAUTAIRE 3 RUE DU VAL DES COMTES";"SAINT-MARTIN-EN-CAMPAGNE";"76";"76370";"76370 SAINT-MARTIN-EN-CAMPAGNE";"FRANCE";;"02 35 83 17 57";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DU PETIT CAUX";"glamour";"S-Normandie";;
"7e6b8024-fab0-3d49-8468-4e08a1dc3fe6";"COMMUNAUTé DE COMMUNES DU PLATEAU DE CAUX - FLEUR DE LIN";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE PLACE DU GENERAL DE GAULLE";"DOUDEVILLE";"76";"76560";"76560 DOUDEVILLE";"FRANCE";;"02 35 95 07 25";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DU PLATEAU DE CAUX - FLEUR DE LIN";"glamour";"S-Normandie";;
"81f8155e-6544-2014-2b9f-4e08a1554a4c";"COMMUNAUTé DE COMMUNES DU PLATEAU DE MARTAINVILLE";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"190 ROUTE DU CHÉTEAU";"MARTAINVILLE-EPREVILLE";"76";"76116";"76116 MARTAINVILLE-EPREVILLE";"FRANCE";;"02 35 23 13 37";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES DU PLATEAU DE MARTAINVILLE";"glamour";"S-Normandie";;
"8593f6c0-2d42-0d0a-8a83-4e08a12a2e70";"COMMUNAUTE DE COMMUNES DU PLATEAU VERT";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE LE BOURG";"FREVILLE";"76";"76190";"76190 FREVILLE";"FRANCE";;"02 35 91 27 15";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES DU PLATEAU VERT";"glamour";"S-Normandie";;
"8924e200-2b18-245c-aabf-4e08a1d2e40d";"COMMUNAUTé DE COMMUNES D'YERVILLE-PLATEAU DE CAUX";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE PLACE DELAYE";"YERVILLE";"76";"76760";"76760 YERVILLE";"FRANCE";;"02 32 70 43 43";;"http://";;;;;;;;;;;;;"COMMUNAUTé DE COMMUNES D'YERVILLE-PLATEAU DE CAUX";"glamour";"S-Normandie";;
"8cb46ca3-6f20-e501-8e13-4e08a10819c2";"COMMUNAUTE DE COMMUNES ENTRE MER ET LIN";"27-06-2011 17:28";"13-01-2012 18:14";"440809cc-91fc-d8a0-7194-4eae9f913ab6";"1";;"0";"3b31591b-f32f-316f-7cea-4f0451bfc117";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"36f11c41-7cea-e26e-dfa7-4dc797a948aa";"Prospect";;;;"MAIRIE PLACE ARTHUR COURBE";"FONTAINE-LE-DUN";"76";"76740";"76740 FONTAINE-LE-DUN";"FRANCE";;"02 35 97 79 91";;"http://";;;;;;;;;;;;;"COMMUNAUTE DE COMMUNES ENTRE MER ET LIN";"glamour";"S-Normandie";;
