"importId";"code";"parent_code";"name";"accountType.importId";"isRegulatoryAccount";"commonPosition";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"defaultTaxSet";"vatSystemSelect";"isRetrievedOnPaymentSession";"serviceType.code";"manageCutOffPeriod";"hasAutomaticApplicationAccountingDate";"analyticDistributionAuthorized";"analyticDistributionRequiredOnInvoiceLines";"analyticDistributionRequiredOnMoveLines";"analyticDistributionTemplate.importId";"statusSelect";"company.importId"
191;215310;215300;"Sur sol propre";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
192;215340;215300;"Sur sol d'autrui";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
193;215400;215000;"Matériel industriel";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
194;215500;215000;"Outillage industriel";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
195;215700;215000;"Agencements et aménagements du matériel et outillage industriels";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
196;218000;210;"Autres immobilisations corporelles";"FRA_PCG110";"true";2;;;;"true";;"N_D";0;"false";"NDAS";"false";;;;;;1;1
197;218100;218000;"Installations générales agencements aménagements divers";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"HONO";"false";;;;;;1;1
198;218200;218000;"Matériel de transport";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
199;218300;218000;"Matériel de bureau et matériel informatique ";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
200;218400;218000;"Mobilier";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
201;218500;218000;"Cheptel";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
202;218600;218000;"Emballages récupérables";"FRA_PCG110";"true";2;;;;"true";;"N_D";1;"false";"NDAS";"false";;;;;;1;1
"202-7-";218700;218000;"Mali de fusions sur actifs corporels";"FRA_PCG110";"true";0;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
203;220;"CL2";"Immobilisations mises en concession";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
204;230;"CL2";"Immobilisations en cours";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
205;231000;230;"Immobilisations corporelles en cours";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
206;231200;231000;"Terrains";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
207;231300;231000;"Constructions";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
208;231500;231000;"Installations techniques, matériel et outillage industriels";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
209;231800;231000;"Autres immobilisations corporelles";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
210;232000;230;"Immobilisations incorporelles en cours ";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"HONO";"false";;;;;;1;1
211;237000;230;"Avances et acomptes versés sur immobilisations incorporelles";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
212;238000;230;"Avances et acomptes versés sur commandes d'immobilisations corporelles";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
213;238200;238000;"Terrains";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
214;238300;238000;"Constructions";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
215;238500;238000;"Installations techniques, matériel et outillage industriels";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
216;238800;238000;"Autres immobilisations corporelles";"FRA_PCG110";"true";2;;;;"true";;;1;"false";"NDAS";"false";;;;;;1;1
217;250;"CL2";"Parts dans des entreprises liées et créances dans des entreprises liées";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
218;260;"CL2";"Participations et créances rattachées à des participations";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
219;261000;260;"Titres de participation";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
220;261100;261000;"Actions";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
221;261800;261000;"Autres titres";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
223;266000;260;"Autres formes de participation";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"223-1";266100;266000;"Droits représentatifs d’actifs nets remis en fiducie";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
224;267000;260;"Créances rattachées à des participations";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
225;267100;267000;"Créances rattachées à des participations (groupe)";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
226;267400;267000;"Créances rattachées à des participations (hors groupe)";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
227;267500;267000;"Versements représentatifs d'apports non capitalisés (appel de fonds)";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
228;267600;267000;"Avances consolidables";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
229;267700;267000;"Autres créances rattachées à des participations ";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
230;267800;267000;"Intérêts courus";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
231;268000;260;"Créances rattachées à des sociétés en participation";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
232;268100;268000;"Principal";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
233;268800;268000;"Intérêts courus";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
234;269000;260;"Versements restant à effectuer sur titres de participation non libérés";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
235;270;"CL2";"Autres immobilisations financières";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
236;271000;270;"Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille (droit de propriété)";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
237;271100;271000;"Actions";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
238;271800;271000;"Autres titres";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
239;272000;270;"Titres immobilisés (droit de créance)";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
240;272100;272000;"Obligations";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
241;272200;272000;"Bons";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
242;273000;270;"Titres immobilisés de l'activité de portefeuille (TIAP)";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
243;274000;270;"Prêts";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
244;274100;274000;"Prêts participatifs";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
245;274200;274000;"Prêts aux associés";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
246;274300;274000;"Prêts au personnel";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
247;274800;274000;"Autres prêts";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
248;275000;270;"Dépôts et cautionnements versés";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
249;275100;275000;"Dépôts";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
250;275500;275000;"Cautionnements";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
251;276000;270;"Autres créances immobilisées";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
252;276100;276000;"Créances diverses";"FRA_PCG110";"true";0;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
253;276800;276000;"Intérêts courus";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
254;276820;276800;"Sur titres immobilisés (droits de créance)";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
255;276840;276800;"Sur prêts";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
256;276850;276800;"Sur dépôts et cautionnements";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
257;276880;276800;"Sur créances diverses";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
258;277000;270;"Actions propres ou parts propres";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
259;277100;277000;"Actions propres ou parts propres";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
260;277200;277000;"Actions propres ou parts propres en voie d'annulation";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
"260-8--";278000;270;"Mali de fusion sur actifs financiers";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
261;279000;270;"Versements restant à effectuer sur titres immobilisés non libérés";"FRA_PCG110";"true";2;;;;"true";;;0;"false";"NDAS";"false";;;;;;1;1
262;280;"CL2";"Amortissement des immobilisations";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
263;280000;280;"Amortissements des immobilisations incorporelles";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
264;280100;280000;"Frais d'établissement (même ventilation que celle du compte 201) ";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
265;280300;280000;"Frais de recherche et de développement ";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
266;280500;280000;"Concessions et droits similaires, brevets, licences, solutions informatiques, droits et valeurs similaires";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
267;280700;280000;"Fonds commercial";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
268;280800;280000;"Autres immobilisations incorporelles";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"268-1";280810;280800;"Amortissements du mali de fusion sur actifs incorporels";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
269;281000;280;"Amortissements des immobilisations corporelles";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
271;281200;281000;"Agencements, aménagements de terrains (même ventilation que celle du compte 212)";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
272;281300;281000;"Constructions (même ventilation que celle du compte 213)";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
273;281400;281000;"Constructions sur sol d'autrui (même ventilation que celle du compte 214)";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
274;281500;281000;"Installations, matériel et outillage industriels (même ventilation que celle du compte 215)";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
275;281800;281000;"Autres immobilisations corporelles (même ventilation que celle du compte 218)";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"275-7";281870;281800;"Amortissement du mali de fusion sur actifs corporels";"FRA_PCG110";"true";1;;;;;;;;"false";"NDAS";"false";;;;;;1;1
276;282000;280;"Amortissements des immobilisations mises en concession";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
277;290;"CL2";"Dépréciations des immobilisations";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
278;290000;290;"Dépréciations des immobilisations incorporelles";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
279;290500;290000;"Marques, procédés, droits et valeurs similaires";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
280;290600;290000;"Droit au bail";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
281;290700;290000;"Fonds commercial";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
282;290800;290000;"Autres immobilisations incorporelles";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"282-1";290810;290800;"Dépréciation du mali de fusion sur actifs incorporels";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
283;291000;290;"Dépréciations des immobilisations corporelles (même ventilation que celle du compte 21)";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"283-87";291870;291000;"Dépréciation du mali de fusion sur actifs corporels";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
285;292000;290;"Dépréciations des immobilisations mises en concession";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
286;293000;290;"Dépréciations des immobilisations en cours";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
287;293100;293000;"Immobilisations corporelles en cours";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
288;293200;293000;"Immobilisations incorporelles en cours";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
289;296000;290;"Dépréciations des participations et créances rattachées à des participations";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
290;296100;296000;"Titres de participation";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
291;296600;296000;"Autres formes de participation";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
292;296700;296000;"Créances rattachées à des participations (même ventilation que celle du compte 267)";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
293;296800;296000;"Créances rattachées à des sociétés en participation (même ventilation que celle du compte 268)";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
294;297000;290;"Dépréciations des autres immobilisations financières";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
295;297100;297000;"Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille - droit de propriété (même ventilation que celle du compte 271)";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
296;297200;297000;"Droit de créance (même ventilation que celle du compte 272)";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
297;297300;297000;"Titres immobilisés de l'activité de portefeuille";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
298;297400;297000;"Prêts (même ventilation que celle du compte 274)";"FRA_PCG110";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
299;297500;297000;"Dépôts et cautionnements versés (même ventilation que celle du compte 275)";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
300;297600;297000;"Autres créances immobilisées (même ventilation que celle du compte 276)";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
"300-87-";297870;297000;"Dépréciation du mali de fusion sur actifs financiers";"FRA_PCG110";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
301;310;"CL3";"Matières premières (et fournitures)";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
302;311000;310;"Matières (ou groupe) A";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
303;312000;310;"Matières (ou groupe) B";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
304;317000;310;"Fournitures A, B, C, ..";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
305;320;"CL3";"Autres approvisionnements";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
306;321000;320;"Matières consommables";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
307;321100;321000;"Matières (ou groupe) C";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
308;321200;321000;"Matières (ou groupe) D";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
309;322000;320;"Fournitures consommables";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
310;322100;322000;"Combustibles";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
311;322200;322000;"Produits d'entretien";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
312;322300;322000;"Fournitures d'atelier et d’usine";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
313;322400;322000;"Fournitures de magasin";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
314;322500;322000;"Fournitures de bureau";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
315;326000;320;"Emballages";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
316;326100;326000;"Emballages perdus";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
317;326500;326000;"Emballages récupérables non identifiables";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
318;326700;326000;"Emballages à usage mixte";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
319;330;"CL3";"En-cours de production de biens";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
320;331000;330;"Produits en cours";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
321;331100;331000;"Produits en cours P 1";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
322;331200;331000;"Produits en cours P 2";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
323;335000;330;"Travaux en cours";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
324;335100;335000;"Travaux en cours T 1";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
325;335200;335000;"Travaux en cours T 2";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
326;340;"CL3";"En-cours de production de services";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
327;341000;340;"Études en cours";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
328;341100;341000;"Études en cours E 1";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
329;341200;341000;"Études en cours E 2";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
330;345000;340;"Prestations de services en cours";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
331;345100;345000;"Prestations de services S 1";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
332;345200;345000;"Prestations de services S 2";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
333;350;"CL3";"Stocks de produits";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
334;351000;350;"Produits intermédiaires";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
335;351100;351000;"Produits intermédiaires (ou groupe) A ";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
336;351200;351000;"Produits intermédiaires (ou groupe) B";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
337;355000;350;"Produits finis";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
338;355100;355000;"Produits finis (ou groupe) A";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
339;355200;355000;"Produits finis (ou groupe) B";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
340;358000;350;"Produits résiduels (ou matières de récupération)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
341;358100;358000;"Déchets";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
342;358500;358000;"Rebuts";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
343;358600;358000;"Matières de récupération";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
344;360;"CL3";"Stocks provenant d'immobilisations";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
345;370;"CL3";"Stocks de marchandises";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
346;371000;370;"Marchandises (ou groupe) A";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
347;372000;370;"Marchandises (ou groupe) B";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
348;380;"CL3";"Stocks en voie d'acheminement, mis en dépôt ou donnés en consignation";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
349;390;"CL3";"Dépréciations des stocks et en-cours";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
350;391000;390;"Dépréciations des matières premières (et fournitures)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
351;391100;391000;"Matières (ou groupe) A";"FRA_PCG120";"false";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
352;391200;391000;"Matières (ou groupe) B";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
353;391700;391000;"Fournitures A, B, C, ..";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
354;392000;390;"Dépréciations des autres approvisionnements";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
355;392100;392000;"Matières consommables (même ventilation que celle du compte 321)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
356;392200;392000;"Fournitures consommables (même ventilation que celle du compte 322)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
357;392600;392000;"Emballages (même ventilation que celle du compte 326)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
358;393000;390;"Dépréciations des en-cours de production de biens";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
359;393100;393000;"Produits en cours (même ventilation que celle du compte 331)";"FRA_PCG120";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
360;393500;393000;"Travaux en cours (même ventilation que celle du compte 335)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
361;394000;390;"Dépréciations des en-cours de production de services";"FRA_PCG120";"true";1;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
362;394100;394000;"Études en cours (même ventilation que celle du compte 341)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
363;394500;394000;"Prestations de services en cours (même ventilation que celle du compte 345)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
364;395000;390;"Dépréciations des stocks de produits";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
365;395100;395000;"Produits intermédiaires (même ventilation que celle du compte 351)";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
366;395500;395000;"Produits finis (même ventilation que celle du compte 355)";"FRA_PCG120";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
367;397000;390;"Dépréciations des stocks de marchandises";"FRA_PCG120";"true";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
368;397100;397000;"Marchandises (ou groupe) A";"FRA_PCG120";"false";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
369;397200;397000;"Marchandises (ou groupe) B";"FRA_PCG120";"false";2;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
370;400;"CL4";"Fournisseurs et comptes rattachés";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
371;400000;400;"Fournisseurs et comptes rattachés ";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
372;401;400;"Fournisseurs";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
373;401100;401;"Fournisseurs - Achats de biens et prestations de services";"FRA_PCG240";"true";1;"true";"409100|411100|411700|416000";"true";;;;0;"true";"DAS2";"false";;;;;;1;1
374;401700;401;"Fournisseurs - Retenues de garantie";"FRA_PCG240";"true";2;"true";"411100|411700|416000";"true";;;;0;"true";"NDAS";"false";;;;;;1;1
375;403000;400;"Fournisseurs - Effets à payer";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
376;404000;400;"Fournisseurs d'immobilisations";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
377;404100;404000;"Fournisseurs - Achats d'immobilisations";"FRA_PCG240";"true";1;"true";;;;;;0;"false";"DAS2";"false";;;;;;1;1
378;404700;404000;"Fournisseurs d'immobilisations - Retenues de garantie";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
379;405000;400;"Fournisseurs d'immobilisations - Effets à payer";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
380;408000;400;"Fournisseurs - Factures non parvenues";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
381;408100;408000;"Fournisseurs";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
382;408400;408000;"Fournisseurs d'immobilisations ";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
383;408800;408000;"Fournisseurs - Intérêts courus";"FRA_PCG240";"true";2;"true";;;;;;0;"false";"NDAS";"false";;;;;;1;1
384;409;400;"Fournisseurs débiteurs";"FRA_PCG0";"true";0;;;;;;;0;"false";"NDAS";"false";;;;;;1;1
