key,message,language
Operations for custom work return,Vorgänge für die Rücksendung von Auftragsarbeiten,de
Origin,Herkunft,de
Origin inventory line,Ursprüngliche Bestandslinie,de
Origin stock move,Herkunft der Aktienbewegung,de
Origin stock move line,Ursprung Aktie bewegen Linie,de
Other expeditions,Andere Expeditionen,de
Other introductions,Andere Einführungen,de
Other returns,Andere Rückgaben,de
Other transactions,Sonstige Transaktionen,de
Outgoing amount,Ausgehender Betrag,de
Outgoing move,Ausgehender Umzug,de
Outgoing move information,Ausgehende Umzugsinformationen,de
Outgoing move lines,Ausgehende Umzugslinien,de
Outgoing quantity,Ausgehende Menge,de
Outsourcing receipt stock location,Outsourcing des Eingangslagers,de
Own propulsion,Eigener Antrieb,de
PFP authorized,PFP genehmigt,de
PFP litigation,PFP-Rechtsstreitigkeiten,de
Packing line,Verpackungslinie,de
Packing lines,Verpackungslinien,de
Pallet,Palette,de
Pallet %d is empty.,Die Palette %d ist leer.,de
Parcel,Parzelle,de
Parcel %d is empty.,Die Parzelle %d ist leer.,de
Parcel/pallet number,Paket-/Palettennummer,de
Parent customs code,Übergeordneter Zollkodex,de
Parent stock location,Übergeordneter Lagerort,de
Partial stock move (From,Teilweise Umlagerung (von,de
Partially available,Teilweise verfügbar,de
Partially invoiced,Teilweise in Rechnung gestellt,de
Partner,Partner,de
Partner is missing.,Der Partner wird vermisst.,de
Partner mismatch: %s,Partner-Fehlanpassung: %s,de
Partner product quality rating,Bewertung der Produktqualität des Partners,de
Partner product quality ratings,Bewertungen der Produktqualität der Partner,de
Partner stock settings,Einstellungen des Partnerbestands,de
Period,Zeitraum,de
Perishable,Verderblich,de
Perishable expiration date,Verfallsdatum von verderblichen Waren,de
Pick,Wählen Sie,de
Pick all / the rest,Alle / den Rest auswählen,de
Pick products,Produkte auswählen,de
Picked,Gewählt,de
Picked product,Gewähltes Produkt,de
Picked products,Ausgewählte Produkte,de
Picked qty,Gepflückte Menge,de
Picked qty / Qty to pick,Kommissionierte Menge / Zu kommissionierende Menge,de
Picking order edit date,Bearbeitungsdatum des Kommissionierauftrags,de
"Picking order has been edited for this stock move, it can not be canceled.","Der Kommissionierauftrag wurde für diese Lagerbewegung bearbeitet, er kann nicht storniert werden.",de
Picking order is edited,Kommissionierauftrag wird bearbeitet,de
Picking order printing detailed,Kommissionierauftragsdruck detailliert,de
Picking printed,Kommissionierung gedruckt,de
Picking stock move template,Vorlage für die Kommissionierung von Lagerbewegungen,de
PickingStockMove.aspect,PickingStockMove.aspect,de
PickingStockMove.code,PickingStockMove.code,de
PickingStockMove.customerCode,PickingStockMove.customerCode,de
PickingStockMove.deliveryCondition,PickingStockMove.deliveryCondition,de
PickingStockMove.externalReference,PickingStockMove.externalReference,de
PickingStockMove.lineNumber,PickingStockMove.lineNumber,de
PickingStockMove.manual,PickingStockMove.manual,de
PickingStockMove.mark,PickingStockMove.mark,de
PickingStockMove.note,PickingStockMove.note,de
PickingStockMove.qty,PickingStockMove.qty,de
PickingStockMove.signaling,PickingStockMove.signaling,de
PickingStockMove.visa,PickingStockMove.visa,de
PickingStockMove.weekCode,PickingStockMove.weekCode,de
PickingStockMove.withWithout,PickingStockMove.withWithout,de
Pickup default stock location,Standardlagerort abholen,de
Plan,Plan,de
Planned,Geplant,de
Planned End Date,Geplantes Enddatum,de
Planned Inventories,Geplante Vorräte,de
Planned Start Date,Geplanter Starttermin,de
Planned move,Geplanter Umzug,de
Planned stock move,Geplante Lagerbewegung,de
Planned stock move line list,Liste geplanter Umlagerungen,de
Planned stock move lines,Geplante Umlagerungslinien,de
Please add a quality control default stock location for company %s in the app stock configuration,Bitte fügen Sie einen Qualitätskontroll-Standardlagerort für die Firma %s in der App-Lagerkonfiguration hinzu,de
Please configure mass units for this product packing : %s,Bitte konfigurieren Sie Masseneinheiten für diese Produktverpackung: %s,de
Please enter a valid split quantity,Bitte geben Sie eine gültige Splitmenge ein,de
Please fill all inventory lines,Bitte füllen Sie alle Bestandszeilen aus,de
Please fill estimated delivery date for product %s from %s,Bitte geben Sie das voraussichtliche Lieferdatum für das Produkt %s von %s ein,de
Please fill in the delivery (to) address to get the delivery itinerary.,"Bitte geben Sie die Lieferadresse ein, um den Lieferplan zu erhalten.",de
Please fill in the source (from) location address to get the delivery itinerary.,"Bitte geben Sie die Adresse des Ausgangsortes (von) ein, um die Zustellroute zu erhalten.",de
"Please fill printing settings on following stock moves: ${__repo__(StockMove).all().filter('self.id IN ?1 AND self.printingSettings IS NULL', id?:_ids).fetch()?.collect{it.stockMoveSeq}?.join(', ')}","Please fill printing settings on following stock moves: ${__repo__(StockMove).all().filter('self.id IN ?1 AND self.printingSettings IS NULL', id?:_ids).fetch()?.collect{it.stockMoveSeq}?.join(', ')}",de
Please fill printing settings on following stock moves: %s,Bitte geben Sie die Druckeinstellungen für folgende Lagerbewegungen ein: %s,de
Please fill the conformity for the product(s) : %s,Bitte füllen Sie die Konformitätserklärung für das/die Produkt(e) aus: %s,de
Please fill the tracking number for the product(s) : %s,Bitte geben Sie die Trackingnummer für das/die Produkt(e) ein: %s,de
Please fill unit for the stock location line in %s for the product %s.,Bitte füllen Sie die Einheit für die Lagerortzeile in %s für das Produkt %s.,de
Please fill unit for the stock location line with tracking number %s in %s for the product %s.,Bitte füllen Sie die Einheit für die Lagerortzeile mit der Trackingnummer %s in %s für das Produkt %s.,de
Please filled supplier shipment date and supplier shipment reference.,Bitte geben Sie das Versanddatum und die Versandnummer des Lieferanten an.,de
Please indicate a new quantity.,Bitte geben Sie eine neue Menge an.,de
Please select at least 2 stock moves,Bitte wählen Sie mindestens 2 Aktienbewegungen aus,de
Please select lines to split,Bitte wählen Sie die zu teilenden Zeilen aus,de
Please select the Stock Location(s) to print.,Bitte wählen Sie den/die zu druckenden Lagerort(e).,de
Please select the StockMove(s) to print.,Bitte wählen Sie den/die StockMove(s) zum Drucken aus.,de
Please select the stock move(s) to print,Bitte wählen Sie die zu druckende(n) Aktienbewegung(en),de
Please set an economic are in AppStock.,Bitte setzen Sie einen wirtschaftlichen Wert in AppStock.,de
Prepare,Vorbereiten,de
Prepare products to move,Produkte für den Transport vorbereiten,de
Price,Preis,de
Price history,Preisentwicklung,de
Price used for WAP,Verwendeter Preis für WAP,de
Print,Drucken,de
Print Incoming Move,Eingehenden Umzug drucken,de
Print Internal Move,Drucken Interner Umzug,de
Print Outgoing Move,Ausgehende Bewegung drucken,de
Print Picking StockMove(s),Druck Kommissionierung LagerBewegung(en),de
Print StockMove(s),DruckbestandBewegung(en),de
Print certificate of conformity,Druck der Konformitätsbescheinigung,de
Print packing list,Packliste drucken,de
Print picking order,Kommissionierauftrag drucken,de
Printing Type,Drucktyp,de
Printing settings,Druckeinstellungen,de
Printing template,Druckvorlage,de
Printings,Drucksachen,de
Product,Produkt,de
Product Code,Produkt-Code,de
Product Name,Produktname,de
Product cannot be null.,Das Produkt kann nicht null sein.,de
Product category,Produktkategorie,de
Product code,Produkt-Code,de
Product deliveries in qty by country,Produktlieferungen in Mengen nach Ländern,de
Product deliveries in qty by country by accounting family,Produktlieferungen in Menge nach Land nach Buchführungsfamilie,de
Product description,Beschreibung des Produkts,de
Product model,Modell des Produkts,de
Product name,Name des Produkts,de
Product quantity in other stock locations,Produktmenge in anderen Lagerorten,de
Product to pick,Produkt zum Auswählen,de
Product tracking number,Nummer der Produktverfolgung,de
Product type,Produkttyp,de
Product's stocks %s (%s) are not in sufficient quantity to realize the delivery,"Die Bestände des Produkts %s (%s) sind nicht in ausreichender Menge vorhanden, um die Lieferung zu realisieren",de
Product's stocks %s (%s) exceeds maximum stock rules.,Die Bestände des Produkts %s (%s) überschreiten die Höchstbestandsregeln.,de
"Product's stocks %s (%s), tracking number %s are not in sufficient quantity to realize the delivery","Die Bestände des Produkts %s (%s), Tracking-Nummer %s sind nicht in ausreichender Menge vorhanden, um die Lieferung zu realisieren",de
Production Qty by tracking,Produktionsmenge nach Verfolgung,de
Production Stock Move in Planned,Einzug der Produktionsbestände geplant,de
Production Stock Move out Planned,Produktion Lagerauszug Geplant,de
Production stock move in realized,Bewegung der Produktionsbestände in realisiert,de
Production stock move out realized,Auslagerung von Produktionsbeständen realisiert,de
Production tracking management,Verwaltung der Produktionsverfolgung,de
Products,Produkte,de
Products to move,Zu bewegende Produkte,de
Products whose future quantity is less than the minimum quantity allowed,"Erzeugnisse, deren künftige Menge unter der zulässigen Mindestmenge liegt",de
Products.items,Products.items,de
Profile,Profil,de
Provision,Rückstellung,de
Purchase Qty by tracking,Kaufmenge durch Verfolgung,de
Purchase order,Bestellung,de
Purchase price,Anschaffungspreis,de
"Purchase price in company currency, used for declaration of exchange.","Kaufpreis in Firmenwährung, der für die Umtauscherklärung verwendet wird.",de
Purchase tracking management,Verwaltung der Einkaufsverfolgung,de
Purchase value,Kaufwert,de
Qty,Menge,de
Qty to pick,Zu wählende Menge,de
Quality control default stock location,Qualitätskontrolle Standardlagerort,de
Quality rating,Bewertung der Qualität,de
Quantities,Mengen,de
Quantity,Menge,de
Quantity in database,Menge in der Datenbank,de
Quantity is required on line %d.,Die Menge wird in Zeile %d benötigt.,de
Rack,Gestell,de
Racks range,Racks Bereich,de
Real Qty,Echte Menge,de
Real Quantity,Reale Menge,de
Real qty,Echte Menge,de
Real qty updated;,Echte Menge aktualisiert;,de
Real quantity must not be equal to 0 and should be less than expected quantity.,Die reale Menge darf nicht gleich 0 sein und muss unter der erwarteten Menge liegen.,de
Real quantity problem,Problem der realen Menge,de
Real valuation,Reale Bewertung,de
Real/Current Quantity,Reale/aktuelle Menge,de
Realize,Realisieren Sie,de
Realize picking,Kommissionierung realisieren,de
Realize stock moves upon parcel/pallet collection,Durchführung von Lagerbewegungen bei Abholung von Paketen/Paletten,de
Realize storing,Realisieren der Speicherung,de
Realized,Realisiert,de
Realized stock move lines,Realisierte Aktienbewegungslinien,de
Reason,Grund,de
Reason updated;,Grund aktualisiert;,de
Receipt default stock location,Standardlagerort des Belegs,de
Receipt stock move,Wareneingang Lagerbewegung,de
Recompute stock location lines,Lagerortlinien neu berechnen,de
Ref.,Ref.,de
Refill Qty,Menge nachfüllen,de
Refill type,Art der Nachfüllung,de
Refresh the products net mass,Auffrischen der Eigenmasse der Produkte,de
Regime,Regime,de
Related tracking numbers,Zugehörige Kontrollnummern,de
Rental loan leasing more than 24 months,Mietkredite mit einer Laufzeit von mehr als 24 Monaten,de
Replacement of non returned goods,Ersatz für nicht zurückgegebene Waren,de
Replacement of returned goods,Ersatz von zurückgegebenen Waren,de
Reportings,Berichte,de
Reports,Berichte,de
Request completed,Antrag abgeschlossen,de
Request reservation,Reservierung anfordern,de
Require to fill conformity for products ticked 'Control on Receipt',"Ausfüllen der Konformitätserklärung für Produkte mit dem Kontrollkästchen ""Eingangskontrolle"" erforderlich",de
Require to fill the shipment information,Erforderlich ist das Ausfüllen der Versandinformationen,de
Reservation requested,Reservierung erbeten,de
Reserved qty,Reservierte Menge,de
Return Surplus,Rückgabe Überschuss,de
Return of goods,Rücksendung von Waren,de
Return surplus,Rückgabeüberschuss,de
Reversions,Umkehrungen,de
Sale Qty by tracking,Verkaufsmenge nach Verfolgung,de
Sale price,Verkaufspreis,de
Sale tracking management,Verwaltung der Verkaufsverfolgung,de
Sale value,Verkaufswert,de
Same company,Dasselbe Unternehmen,de
Same from stock location and to stock location,Dasselbe vom Lagerort und zum Lagerort,de
Same manuf order,Gleicher Herstellungsauftrag,de
Same partner,Gleicher Partner,de
Same trading name,Gleicher Handelsname,de
Search,Suche,de
See stock details,Siehe Details zum Bestand,de
See stock move lines,Bewegungslinien der Aktien sehen,de
Select format to Export,Format für den Export auswählen,de
Select products from location,Produkte vom Standort auswählen,de
Select tracking numbers,Kontrollnummern auswählen,de
Selected move lines to add,Ausgewählte Zeilen zum Hinzufügen verschieben,de
Selected quantity,Ausgewählte Menge,de
Seller,Verkäufer,de
Send email on stock move realization,E-Mail über die Realisierung von Aktienbewegungen senden,de
Send email on supplier arrival cancellation,E-Mail bei Ankunft des Lieferanten senden Stornierung,de
Send email when planning stock move,"E-Mail senden, wenn Sie einen Lagerumzug planen",de
Send email when saving logistical form,E-Mail senden beim Speichern des logistischen Formulars,de
Send notification,Benachrichtigung senden,de
Separate the shipment operations,Trennen Sie die Versandvorgänge,de
Seq.,Seq.,de
Sequence,Sequenz,de
Serial Nbr,Seriennummer,de
Ship/Receive all products,Versand/Empfang aller Produkte,de
Shipment Mode,Versandart,de
Shipment mode,Modus der Versendung,de
Shipped date,Datum des Versands,de
Shipped qty,Versandte Menge,de
Shipping default stock location,Standardlagerort für den Versand,de
Show Generated Stock Move,Generierte Aktienbewegung anzeigen,de
Show detailed stock,Detaillierten Bestand anzeigen,de
Show stock move lines,Aktienbewegungslinien anzeigen,de
Show stock move(s),Aktienbewegung(en) anzeigen,de
Signatory user,Unterzeichnender Benutzer,de
Site,Website,de
Source and destination locations are empty,Quell- und Zielorte sind leer,de
Source location,Quelle Standort,de
Special operations,Spezielle Operationen,de
Special split,Besondere Aufteilung,de
Specify the barcode type by stock location,Bestimmen Sie den Barcodetyp nach Lagerort,de
Specify the barcode type by tracking number configuration,Spezifizieren Sie den Barcodetyp durch die Konfiguration der Trackingnummer,de
Split,Teilen,de
Split by tracking numbers,Aufteilung nach Kontrollnummern,de
Split by unit,Aufteilung nach Einheiten,de
Split in Qty of,Aufteilung in Anzahl von,de
Split into 2,Aufteilung in 2,de
Split into fulfilled line and unfulfilled one,Aufgeteilt in eine erfüllte und eine nicht erfüllte Linie,de
Split quantity cannot be higher than real quantity.,Die aufgeteilte Menge kann nicht höher sein als die tatsächliche Menge.,de
Split quantity cannot be negative.,Die Splitmenge kann nicht negativ sein.,de
Start,Start,de
State,Staat,de
Status,Status,de
Status must be planned or draft,Status muss geplant oder im Entwurf sein,de
Status updated;,Status aktualisiert;,de
Step,Schritt,de
Stock,Lagerbestand,de
Stock Batch,Lagerbestand Charge,de
Stock Correction,Bestandskorrektur,de
Stock Correction Reason,Bestandskorrektur Grund,de
Stock Correction Reasons,Gründe für Aktienkorrekturen,de
Stock Corrections,Bestandskorrekturen,de
Stock History,Geschichte der Aktie,de
Stock Location,Lagerort,de
Stock Location Tree,Lagerortbaum,de
Stock Location content,Inhalt des Lagers Standort,de
Stock Locations,Lagerorte,de
Stock Locations content,Inhalt der Lagerorte,de
Stock Move,Lagerbewegung,de
Stock Move Lines,Stock Move Lines,de
Stock Move Origin,Lagerbewegung Ursprung,de
Stock Moves,Aktienbewegungen,de
Stock Moves consumption historical,Aktienbewegungen Verbrauch historisch,de
Stock Moves consumption planned,Lagerbewegungen Verbrauch geplant,de
Stock Moves historical,Historische Aktienbewegungen,de
Stock Moves planned,Geplante Aktienumschichtungen,de
Stock Rules,Aktienregeln,de
Stock batch,Lagercharge,de
Stock batches,Vorratschargen,de
Stock config,Lager-Konfiguration,de
Stock config (${ name }),Lagerkonfiguration (${ Name }),de
Stock configuration,Bestandskonfiguration,de
Stock configurations,Lagerbestands-Konfigurationen,de
Stock control,Kontrolle der Bestände,de
Stock correction,Korrektur der Bestände,de
Stock history,Bestandsentwicklung,de
Stock history line,Zeile Bestandsverlauf,de
Stock history lines,Zeilen zur Bestandsentwicklung,de
Stock location,Lagerort,de
Stock location barcode type,Lagerort Barcode-Typ,de
Stock location content,Inhalt des Lagerorts,de
Stock location details,Angaben zum Lagerort,de
Stock location filters,Lagerortfilter,de
Stock location is missing for these lines : %s,Für diese Zeilen fehlt der Lagerort: %s,de
Stock location line,Lagerortzeile,de
Stock location line history,Lagerort Zeilenverlauf,de
Stock location lines,Lagerortlinien,de
Stock location lines by product,Lagerortlinien nach Produkt,de
Stock location template,Lagerort-Vorlage,de
Stock location tree,Lagerortbaum,de
Stock location value,Wert des Lagerorts,de
Stock location value on form view,Lagerortwert in der Formularansicht,de
Stock location(s),Lagerort(e),de
Stock locations,Lagerorte,de
Stock managed,Verwaltete Bestände,de
Stock management,Verwaltung der Bestände,de
Stock move,Lagerbewegung,de
Stock move content,Inhalt der Aktienbewegung,de
Stock move information,Informationen zu Aktienbewegungen,de
Stock move line,Bewegungslinie der Aktie,de
Stock move line filters,Netzfilter für Lagerbewegungen,de
Stock move line is required on line %d.,Lagerbewegungszeile ist in Zeile %d erforderlich.,de
Stock move line quantity availability.,Verfügbarkeit von Lagerbeständen in der Produktionslinie.,de
Stock move lines,Bewegungslinien für Aktien,de
Stock move lines to select,Lagerbewegungslinien zum Auswählen,de
Stock move printing settings,Druckeinstellungen für Lagerbewegungen,de
Stock move with id %s successfully realized.,Aktienbewegung mit der ID %s erfolgreich durchgeführt.,de
Stock moves,Aktienbewegungen,de
Stock per day,Bestand pro Tag,de
Stock reservation feature cannot be active when we are managing stock locations on stock move line.,"Die Funktion der Lagerreservierung kann nicht aktiv sein, wenn wir Lagerorte auf der Lagerbewegungslinie verwalten.",de
Stock rule,Vorratsregel,de
Stock rule information,Informationen zu den Aktienregeln,de
Stock rules,Bestandsregeln,de
Stock rules created,Bestandsregeln erstellt,de
Stock's movement's type undefined,Bewegungsart der Aktie undefiniert,de
StockLocation.accountingValue,StockLocation.accountingValue,de
StockLocation.code,StockLocation.code,de
StockLocation.date,StockLocation.date,de
StockLocation.detailsByStockLocation,StockLocation.detailsByStockLocation,de
StockLocation.location,StockLocation.location,de
StockLocation.locationAndSubLocationsTotalContent,StockLocation.locationAndSubLocationsTotalContent,de
StockLocation.locationFinancialData,StockLocation.locationFinancialData,de
StockLocation.locationTotalContent,StockLocation.locationTotalContent,de
StockLocation.locations,StockLocation.locations,de
StockLocation.productName,StockLocation.productName,de
StockLocation.purchaseValue,StockLocation.purchaseValue,de
StockLocation.qtyUnit,StockLocation.qtyUnit,de
StockLocation.saleValue,StockLocation.saleValue,de
StockLocation.stockLocationContent,StockLocation.stockLocationContent,de
StockLocation.total,StockLocation.total,de
StockLocation.totalAccountingValue,StockLocation.totalAccountingValue,de
StockLocation.totalPurchaseValue,StockLocation.totalPurchaseValue,de
StockLocation.totalSaleValue,StockLocation.totalSaleValue,de
StockLocation.totalWapValue,StockLocation.totalWapValue,de
StockLocation.unitValue,StockLocation.unitValue,de
StockLocation.wapValue,StockLocation.wapValue,de
StockMove.barcode,StockMove.barcode,de
StockMove.comments,StockMove.comments,de
StockMove.customer,StockMove.customer,de
StockMove.customerPartnerSeq,StockMove.customerPartnerSeq,de
StockMove.date,StockMove.date,de
StockMove.deliveryAddress,StockMove.deliveryAddress,de
StockMove.deliveryDetails,StockMove.deliveryDetails,de
StockMove.deliveryOrder,StockMove.deliveryOrder,de
StockMove.description,StockMove.description,de
StockMove.grossMass,StockMove.grossMass,de
StockMove.internalMove,StockMove.internalMove,de
StockMove.ispm,StockMove.ispm,de
StockMove.lotNoRef,StockMove.lotNoRef,de
StockMove.mass,StockMove.mass,de
StockMove.movePreparedBy,StockMove.movePreparedBy,de
StockMove.netMass,StockMove.netMass,de
StockMove.numOfPackages,StockMove.numOfPackages,de
StockMove.numOfPalettes,StockMove.numOfPalettes,de
StockMove.orderDate,StockMove.orderDate,de
StockMove.pickingOrder,StockMove.pickingOrder,de
StockMove.product,StockMove.product,de
StockMove.productionNote,StockMove.productionNote,de
StockMove.purchaseOrder,StockMove.purchaseOrder,de
StockMove.qtyUnit,StockMove.qtyUnit,de
StockMove.rackNbr,StockMove.rackNbr,de
StockMove.receivedBy,StockMove.receivedBy,de
StockMove.receptionOrder,StockMove.receptionOrder,de
StockMove.reference,StockMove.reference,de
StockMove.stockPreparedBy,StockMove.stockPreparedBy,de
StockMove.supplierPartnerSeq,StockMove.supplierPartnerSeq,de
StockMove.unitPrice,StockMove.unitPrice,de
StockMove.variant,StockMove.variant,de
Stocks,Bestände,de
Store,Laden Sie,de
Store all / the rest,Alles / den Rest speichern,de
Store products,Produkte speichern,de
Stored,Gespeicherte,de
Stored product list,Gespeicherte Produktliste,de
Stored products,Gelagerte Produkte,de
Stored qty,Gespeicherte Menge,de
Stored qty / Qty to store,Gespeicherte Menge / Zu speichernde Menge,de
Successfully updated,Erfolgreich aktualisiert,de
Supplementary unit,Ergänzungseinheit,de
Supplier,Anbieter,de
Supplier Shipment Date,Lieferant Sendungsdatum,de
Supplier Shipment Ref,Lieferant Lieferungsnummer,de
Supplier arrival product qty,Lieferant Ankunft Produktmenge,de
Supplier arrivals,Ankunft der Lieferanten,de
Supplier arrivals filters,Filter für Lieferanteneingänge,de
Supplier quality rating,Bewertung der Lieferantenqualität,de
Supplier returns,Lieferantenrückgaben,de
Supplier virtual stock location,Virtueller Lagerort des Lieferanten,de
Team to alert,Team zu alarmieren,de
Text in certificate of conformity,Text in der Konformitätsbescheinigung,de
"The move doesn't contain any product, do you wish to continue ?","Der Umzug enthält kein Produkt, möchten Sie fortfahren?",de
The partner's language is different from the current language. Description and product name are in :,Die Sprache des Partners ist eine andere als die aktuelle Sprache. Beschreibung und Produktname sind in :,de
The product %s have already been stored,Das Produkt %s wurde bereits gespeichert,de
The product %s is missing a stock location (source or dest). Please make sure that the cart stock location and stock location in the product is filled.,"Für das Produkt %s fehlt ein Lagerort (Quelle oder Ziel). Bitte stellen Sie sicher, dass der Lagerort im Warenkorb und der Lagerort im Produkt gefüllt sind.",de
The product is not available in the stock location source indicated (%s),Das Produkt ist in der angegebenen Lagerortquelle nicht verfügbar (%s),de
The quantity by lot must be greater than 0,Die Menge pro Los muss größer als 0 sein.,de
The template to send message on realization is missing.,Die Vorlage zum Versenden der Nachricht bei Realisierung fehlt.,de
The template to send message on save is missing.,Die Vorlage zum Senden der Nachricht beim Speichern fehlt.,de
The total net mass is higher than the total gross mass.,Die Nettogesamtmasse ist höher als die Bruttogesamtmasse.,de
"The tracking number configuration quantity is equal to zero, it must be at least one.","Die Konfigurationsmenge der Trackingnummer ist gleich Null, sie muss mindestens Eins sein.",de
The type of cancel reason doesn't match with stock move,Die Art des Stornierungsgrundes passt nicht zur Aktienbewegung,de
The unit is missing on a stock location line,Die Einheit fehlt auf einer Bestandsleitung,de
There is currently no such file in the specified folder or the folder may not exists.,Es gibt derzeit keine solche Datei in dem angegebenen Ordner oder der Ordner ist nicht vorhanden.,de
There is more than one line for same product with same tracking number.,Es gibt mehr als eine Zeile für dasselbe Produkt mit derselben Kontrollnummer.,de
"There's already an existing storage, you must deactivate it first","Es ist bereits ein Speicher vorhanden, den Sie zuerst deaktivieren müssen",de
There's no configured sequence for inventory for company,Es gibt keine konfigurierte Reihenfolge für die Inventarisierung für Unternehmen,de
There's no configured sequence for mass stock move for the company %s,Es gibt keine konfigurierte Sequenz für Massenaktienbewegungen für die Firma %s,de
There's no configured sequence for stock's delivery for the company %s,Es gibt keine konfigurierte Reihenfolge für die Lieferung von Aktien für die Firma %s,de
There's no configured sequence for stock's intern moves for the company %s,Es gibt keine konfigurierte Sequenz für die internen Aktienbewegungen für das Unternehmen %s,de
There's no configured sequence for stock's receptions for the company %s,Für die Firma %s gibt es keine konfigurierte Sequenz für den Empfang von Aktien.,de
There's no configured sequence for tracking number for the product %s:%s,Es gibt keine konfigurierte Reihenfolge für die Tracking-Nummer für das Produkt %s:%s,de
There's no destination stock location selected for the stock's movement %s,Es wurde kein Ziellagerort für die Bewegung der Aktie ausgewählt %s,de
There's no product in stock location.,Es ist kein Produkt vorrätig.,de
There's no source stock location selected for the stock's movement %s,Es wurde kein Quelllagerort für die Bewegung der Aktie %s ausgewählt,de
"This batch will recompute stock location quantities and reset all WAP history lines, are you sure you want to continue ?","Dieser Batch wird die Lagerortmengen neu berechnen und alle WAP-Historienzeilen zurücksetzen. Sind Sie sicher, dass Sie fortfahren möchten?",de
"This field can have one of the following values (Purchase, Manufacturing, Inventory, Sale, Manual). The value is fixed when the tracking number is created.","Dieses Feld kann einen der folgenden Werte haben (Einkauf, Herstellung, Inventar, Verkauf, manuell). Der Wert wird bei der Erstellung der Kontrollnummer festgelegt.",de
This stock move will have a huge impact (more than,Diese Aktienbewegung wird enorme Auswirkungen haben (mehr als,de
Time before expiry (in days),Zeit vor Ablauf der Gültigkeit (in Tagen),de
Title,Titel,de
Title of dimension name (0),Titel des Dimensionsnamens (0),de
Title of dimension name (1),Titel der Dimensionsbezeichnung (1),de
Title of dimension name (2),Titel der Dimensionsbezeichnung (2),de
Title of dimension name (3),Titel der Dimensionsbezeichnung (3),de
To,An,de
To Date,Bis heute,de
To address,Ansprechen,de
To pick,Zum Auswählen,de
To rack,Zum Gestell,de
To stock location,Zum Lagerort,de
To store,Zum Speichern,de
Today,Heute,de
Today Arrivals,Heute Ankünfte,de
Tolerance on WAP changes (%),Toleranz bei WAP-Änderungen (%),de
Too many iterations while trying to generate stock move line with tracking numbers.,"Zu viele Iterationen bei dem Versuch, eine Umzugslinie mit Tracking-Nummern zu erstellen.",de
Tools,Werkzeuge,de
Total,Insgesamt,de
Total W.T.,Total W.T.,de
Total gross mass,Bruttomasse insgesamt,de
Total net mass,Nettogesamtmasse,de
Total quantity for %s: %s (expected: %s),Gesamtmenge für %s: %s (erwartet: %s),de
Total volume (m³),Gesamtvolumen (m³),de
Tracking,Nachverfolgung,de
Tracking Nbr,Verfolgung Nbr,de
Tracking Nbr.,Tracking-Nr.,de
Tracking Nbr. Config.,Tracking-Nr. Konfig.,de
Tracking Number,Verfolgungsnummer,de
Tracking Number Configuration,Konfiguration der Verfolgungsnummer,de
Tracking Number Configuration profile,Verfolgungsnummer Konfigurationsprofil,de
Tracking Number Configuration profiles,Verfolgungsnummer Konfigurationsprofile,de
Tracking Number Search,Suche nach Tracking-Nummern,de
Tracking Numbers,Tracking-Nummern,de
Tracking no.,Tracking-Nr.,de
Tracking number,Verfolgungsnummer,de
Tracking number barcode type,Typ des Barcodes für die Kontrollnummer,de
Tracking number configuration,Konfiguration der Verfolgungsnummer,de
Tracking number configuration profile,Konfigurationsprofil der Verfolgungsnummer,de
Tracking number search,Suche nach Tracking-Nummern,de
Tracking number's children,Kinder der Verfolgungsnummer,de
Tracking number's direct parents,Die direkten Eltern der Tracking-Nummer,de
Tracking number's origin parents,Herkunft der Trackingnummer Eltern,de
Tracking number's parents,Eltern der Verfolgungsnummer,de
Tracking number's types,Arten von Tracking-Nummern,de
TrackingNumber,TrackingNummer,de
Trading Name,Handelsname,de
Trading name,Handelsname,de
Transaction leading to property transfer,"Transaktion, die zur Eigentumsübertragung führt",de
Transfers under inward processing,Übertragungen im Rahmen der aktiven Veredelung,de
Transition location (cart),Ort des Übergangs (Wagen),de
Transport by air,Transport auf dem Luftweg,de
Transport by inland waterway,Transport auf Binnenwasserstraßen,de
Transport by rail,Transport mit der Bahn,de
Transport by road,Transport auf der Straße,de
Transport by sea,Transport auf dem Seeweg,de
Type,Typ,de
Type Status,Typ Status,de
Type is required on line %d.,Typ ist in Zeile %d erforderlich.,de
Type select,Typ auswählen,de
Unavailable,Nicht verfügbar,de
Unit,Einheit,de
Unit net mass,Einheit Nettomasse,de
Unit of mass,Einheit der Masse,de
Unit price,Preis pro Einheit,de
Unit weight in kg,Stückgewicht in kg,de
Unknown account selection,Unbekannte Kontoauswahl,de
"Unknown object, can not get service","Unbekanntes Objekt, kann den Dienst nicht abrufen",de
Unloading in port of import,Entladung im Einfuhrhafen,de
Unloading of truck in port of export,Entladung des Lkw im Ausfuhrhafen,de
Upcoming arrivals,Kommende Ankünfte,de
Upcoming customer deliveries,Bevorstehende Lieferungen an Kunden,de
Upcoming supplier arrivals,Bevorstehende Lieferantenankünfte,de
Update average price,Durchschnittspreis aktualisieren,de
Update locker for product with id %s to %s,Aktualisierung des Schließfachs für das Produkt mit der ID %s auf %s,de
Update stock location from product,Lagerort aus Produkt aktualisieren,de
Use Case,Anwendungsfall,de
Use signature for certificate of conformity,Signatur für Konformitätsbescheinigung verwenden,de
