key,message,language
The storage unit of the product %s is not compatible with the configuration.,Die Speichereinheit des Produkts %s ist nicht mit der Konfiguration kompatibel.,de
The timesheet product defined on the employee is not available on contracts linked to the task.,Das für den Mitarbeiter definierte Arbeitszeitkontrollprodukt ist für die mit der Aufgabe verbundenen Verträge nicht verfügbar.,de
There is no customer for this project/task,Es gibt keinen Kunden für dieses Projekt/diese Aufgabe,de
These following tasks have follow-up percentages above 1000%% or remaining amount over 10000 %s. <br>,Diese folgenden Aufgaben haben Nachbearbeitungsprozentsätze über 1000%% oder Restbeträge über 10000 %s. <br>,de
This analytic distribution template will be filled with partner or assigned user configuration according to Business Project module configuration.,Diese analytische Verteilungsvorlage wird entsprechend der Konfiguration des Business Project-Moduls mit der Konfiguration des Partners oder des zugewiesenen Benutzers gefüllt.,de
This configuration allows you to group expenses by period on the project's invoice and to attach separate receipts for these expenses.,Mit dieser Konfiguration können Sie Ausgaben auf der Projektrechnung nach Zeitraum gruppieren und separate Belege für diese Ausgaben anhängen.,de
This configuration allows you to select the rule to be applied when closing a project. Stay focus on selection for more information.,"Mit dieser Konfiguration können Sie die Regel auswählen, die beim Schließen eines Projekts angewendet werden soll. Bleiben Sie für weitere Informationen auf die Auswahl fokussiert.",de
This option allows you to link an order to a new or existing project.,Mit dieser Option können Sie einen Auftrag mit einem neuen oder bestehenden Projekt verknüpfen.,de
This will allow you to select a framework contract from which to retrieve the prices of products on tasks.,"Auf diese Weise können Sie einen Rahmenvertrag auswählen, aus dem Sie die Preise von Produkten für Aufgaben abrufen können.",de
"This will determine the way of computing actual costs for time spent : Sale order (using sale order line's unitary cost), Product (using task product's cost price), or Employee (using Employee hourly rate). If Sale order is selected, then product's cost price will be used if there's no sale order line linked to the task.","Damit wird festgelegt, wie die tatsächlichen Kosten für die aufgewendete Zeit berechnet werden: Verkaufsauftrag (unter Verwendung der Einzelkosten der Verkaufsauftragszeile), Produkt (unter Verwendung des Selbstkostenpreises des Aufgabenprodukts) oder Mitarbeiter (unter Verwendung des Stundensatzes des Mitarbeiters). Wenn Sie ""Verkaufsauftrag"" wählen, wird der Selbstkostenpreis des Produkts verwendet, wenn keine Verkaufsauftragszeile mit der Aufgabe verknüpft ist.",de
Ticket,Ticket,de
Time Spent,Verwendete Zeit,de
Time follow up,Zeitliche Folgemaßnahmen,de
Time follow-up,Zeitliche Nachbereitung,de
Time spent,Verbrachte Zeit,de
Timesheet Line,Arbeitszeitblatt Zeile,de
Timesheet line %s,Arbeitszeitblatt Zeile %s,de
Timesheet lines,Stundenzettel-Zeilen,de
Title,Titel,de
To Invoice,In Rechnung stellen,de
"To be invoiceable, each element (task, timesheet, expenses, etc.) has to be set with the checkbox ""To invoice"" as True. These boolean buttons below will set newly created element with ""To invoice"" as True.","Um fakturierbar zu sein, muss für jedes Element (Aufgabe, Stundenzettel, Spesen usw.) das Kontrollkästchen ""Zu fakturieren"" auf Wahr gesetzt werden. Diese booleschen Schaltflächen unten setzen neu erstellte Elemente mit ""Zu fakturieren"" auf Wahr.",de
To invoice,Zur Rechnung,de
To invoice with project,Zur Abrechnung mit dem Projekt,de
Tools,Werkzeuge,de
Topic,Thema,de
Total cost,Gesamtkosten,de
Total invoiced,Insgesamt in Rechnung gestellt,de
Total paid,Insgesamt bezahlt,de
Total paid (incl. VAT),Bezahlter Gesamtbetrag (inkl. MwSt.),de
Totals have been updated,Die Gesamtzahlen wurden aktualisiert,de
Transition between paid status,Übergang zwischen dem bezahlten Status,de
Transition between paid status for projects,Übergang zwischen dem bezahlten Status für Projekte,de
Transition the project between paid status,Übergang des Projekts in den bezahlten Status,de
Tree view,Baumansicht,de
Turnover W.T.,Turnover W.T.,de
Type,Typ,de
Unit cost,Kosten pro Einheit,de
Unit price discounted,Ermäßigter Stückpreis,de
Unlink selected lines,Ausgewählte Zeilen entkoppeln,de
Update Tasks,Aufgaben aktualisieren,de
Update tasks,Aufgaben aktualisieren,de
Update to invoice,Aktualisierung der Rechnung,de
Updated tasks,Aktualisierte Aufgaben,de
Updated time,Aktualisierte Zeit,de
Updated timesheet lines,Aktualisierte Stundenzettelzeilen,de
Use Analytic distribution from assigned user on project,Analytische Verteilung von zugewiesenem Benutzer auf Projekt verwenden,de
"Valid for fixed price tasks: it will be possible to choose (from the billing sequence of the case) which tasks to bill according to their status. The correspondences between invoicing sequences are in the configurations of the business module. For example, if you choose post-task, for completed tasks, the system will propose to invoice all completed tasks when invoicing the job.","Gültig für Festpreisaufgaben: Es wird möglich sein, aus der Abrechnungsreihenfolge des Falles auszuwählen, welche Aufgaben je nach ihrem Status abgerechnet werden sollen. Die Entsprechungen zwischen den Abrechnungssequenzen sind in den Konfigurationen des Geschäftsmoduls enthalten. Wenn Sie z. B. für erledigte Aufgaben die Abrechnungsreihenfolge ""Nach der Aufgabe"" wählen, schlägt das System vor, alle erledigten Aufgaben bei der Fakturierung des Auftrags in Rechnung zu stellen.",de
Validated,Validiert,de
Validated expenses,Validierte Ausgaben,de
Ventilated,Belüftet,de
WARNING:,WARNUNG:,de
Waiting expenses,Kosten für Wartezeiten,de
Week,Woche,de
"When activated, this will add a new tab to the product form where you can select a task template that will be used when a task is generated in relation to the given product.","Wenn diese Option aktiviert ist, wird dem Produktformular eine neue Registerkarte hinzugefügt, auf der Sie eine Aufgabenvorlage auswählen können, die verwendet wird, wenn eine Aufgabe in Bezug auf das betreffende Produkt erstellt wird.",de
When this checkbox is true: will set field 'To invoice' as true by default on all expenses associated to the project.,"Wenn dieses Kontrollkästchen auf ""wahr"" gesetzt ist, wird das Feld ""Auf Rechnung"" standardmäßig für alle mit dem Projekt verbundenen Ausgaben auf ""wahr"" gesetzt.",de
When this checkbox is true: will set field 'To invoice' as true by default on all purchases orders associated to the project.,"Wenn dieses Kontrollkästchen aktiviert ist, wird das Feld ""Auf Rechnung"" bei allen Bestellungen, die mit dem Projekt verbunden sind, standardmäßig aktiviert.",de
When this checkbox is true: will set field 'To invoice' as true by default on all timesheets associated to the project.,"Wenn dieses Kontrollkästchen auf ""wahr"" gesetzt ist, wird das Feld ""Auf Rechnung"" auf allen Stundenzetteln, die dem Projekt zugeordnet sind, standardmäßig auf ""wahr"" gesetzt.",de
Wiki,Wiki,de
With percentage,Mit Prozentsatz,de
With price list,Mit Preisliste,de
Workflow management,Verwaltung des Arbeitsablaufs,de
"You can either generate an empty project, a project with sub-projects or a project with tasks. When generating sub-projects or tasks, one element will be created for each sale order line with a service-type product that has ""Produce"" as its supply method (Configuration tab). Subtasks models are filled in the Product form when the corresponding configuration is active in Business Project module configuration.","Sie können entweder ein leeres Projekt, ein Projekt mit Unterprojekten oder ein Projekt mit Aufgaben erstellen. Bei der Generierung von Unterprojekten oder Aufgaben wird ein Element für jede Auftragszeile mit einem Produkt vom Typ Dienstleistung erstellt, das ""Produce"" als Liefermethode hat (Registerkarte Konfiguration). Die Modelle der Unteraufgaben werden im Produktformular ausgefüllt, wenn die entsprechende Konfiguration in der Konfiguration des Moduls Geschäftsprojekt aktiv ist.",de
You can not close this project :,Sie können dieses Projekt nicht abschließen:,de
You can't fill a project with the strategy Project Alone.,Sie können ein Projekt nicht mit der Strategie Project Alone füllen.,de
You haven't select a company on the main project,Sie haben kein Unternehmen für das Hauptprojekt ausgewählt,de
You haven't select a product to invoice for the task %s,"Sie haben kein Produkt ausgewählt, das für die Aufgabe %s in Rechnung gestellt werden soll.",de
You haven't select any element to invoice,Sie haben kein Element für die Rechnung ausgewählt,de
You must add a sale order template,Sie müssen eine Vorlage für einen Verkaufsauftrag hinzufügen,de
You must select a project/task,Sie müssen ein Projekt/eine Aufgabe auswählen,de
com.axelor.apps.businessproject.service.batch.BusinessProjectBatchService,com.axelor.apps.businessproject.service.batch.BusinessProjectBatchService,de
value:Canceled,value:Canceled,de
value:Done paid,value:Done paid,de
value:Job costing,value:Job costing,de
week,Woche,de
