key,message,language
Given project task and project are not related.,Die gegebene Projektaufgabe und das Projekt sind nicht miteinander verbunden.,de
Given to Employee,Gegeben an Mitarbeiter,de
Google Maps error: %s,Google Maps-Fehler: %s,de
Ground For Refusal,Ablehnungsgrund,de
Ground for refusal,Grund für die Ablehnung,de
HR,HR,de
HR Batch,HR-Charge,de
HR batch filters,HR-Batch-Filter,de
HR batches,HR-Chargen,de
HR config,HR-Konfiguration,de
HR information,HR-Informationen,de
HR manager,Personalleiter,de
Hardship allowance,Erschwerniszulage,de
Health mutual,Gesundheit auf Gegenseitigkeit,de
Health mutual rejection reason,Gesundheit gegenseitiger Ablehnungsgrund,de
Health mutual rejection reasons,Gesundheit gegenseitige Ablehnungsgründe,de
Health service,Gesundheitsdienst,de
Health service address,Adresse des Gesundheitsdienstes,de
Here is the list of the warnings and errors,Hier ist die Liste der Warnungen und Fehler,de
Historic colleague Expenses,Historischer Kollege Ausgaben,de
Historic colleague Timesheets,Historische Kollegen Stundenzettel,de
Historic colleague extra hours,Historischer Kollege Überstunden,de
Historic extra hours,Historische Überstunden,de
Historic team Expenses,Historisches Team Ausgaben,de
Historic team leave requests,Historische Teamurlaubsanträge,de
Holiday,Urlaub,de
Hour,Stunde,de
Hourly complement,Stündliche Ergänzung,de
Hourly gross salary,Bruttostundenlohn,de
Hourly rate,Stundensatz,de
Hours,Stunden,de
Hours distribution,Verteilung der Stunden,de
Hr batch,Std. Charge,de
Hr config,Stundenkonfiguration,de
HrConfig,HrConfig,de
Human Resource Manager,Leiter der Personalabteilung,de
Human Resource config (${ name }),Konfiguration der Humanressourcen (${ Name }),de
Human Resources Employee,Mitarbeiter der Personalabteilung,de
Human Resources Manager,Leiter der Personalabteilung,de
Human Resources configuration,Konfiguration der Humanressourcen,de
Human Resources configurations,Konfigurationen der Humanressourcen,de
Human resource configurations,Konfigurationen der Humanressourcen,de
I am at work,Ich bin bei der Arbeit,de
"If enable, allow the user to select the initialization of allocated with computed planned time on the period","Wenn diese Option aktiviert ist, kann der Benutzer die Initialisierung der zugewiesenen Zeit mit der berechneten Sollzeit für den Zeitraum auswählen.",de
"If enabled, planification will be available on project and project task views and some planning lines auto generation will be added to generation via project template, and change of sprint on project tasks.","Wenn diese Option aktiviert ist, wird die Planifizierung in den Projekt- und Projektaufgabenansichten verfügbar sein und einige Planungslinien werden automatisch über die Projektvorlage generiert.",de
Imposed holidays planning,Auferlegte Ferienplanung,de
In Trial,In der Verhandlung,de
In advance,Im Voraus,de
Inactive,Inaktiv,de
Increase %,Erhöhung %,de
Increment leave,Erhöhter Urlaub,de
Information,Informationen,de
Init with planning time,Init mit Planungszeit,de
Inject,Einspritzen,de
Inject/Consume,Injizieren/Konsumieren,de
Instruction,Anleitung,de
Internal description,Interne Beschreibung,de
Invalid date,Ungültiges Datum,de
Invalid date periods,Ungültige Datumsbereiche,de
"Invalid date, it can't be in the future","Ungültiges Datum, es kann nicht in der Zukunft liegen",de
Invalid dates,Ungültige Daten,de
Invalid duration (must be a 0.5's multiple),Invalid duration (must be a 0.5's multiple),de
Invitation,Einladung,de
Invited collaborators,Eingeladene Mitarbeiter,de
Invoiced,In Rechnung gestellt,de
Invoicing Type for Log Times,Fakturierungsart für Logzeiten,de
Justification,Rechtfertigung,de
K.A.P.,K.A.P.,de
Keep Project for Start&Stop Timer,Projekt für Start&Stop Timer beibehalten,de
Kilometric,Kilometrisch,de
Kilometric Allowance,Kilometrische Zulage,de
Kilometric Allowance Param,Kilometrische Zulage Param,de
Kilometric Allowance Params,Kilometrische Zulässigkeit Params,de
Kilometric Allowances,Kilometrische Zulagen,de
Kilometric allowance list,Kilometrische Zulagenliste,de
Kilometric allowance rate,Kilometrischer Vergütungssatz,de
Kilometric allowance rates,Kilometrische Vergütungssätze,de
Kilometric allowance rule,Kilometrische Abzugsregelung,de
Kilometric allowance rule list,Liste der Regeln für die Kilometrierung,de
Kilometric allowance rules,Regeln für die Kilometerpauschale,de
Kilometric expense product,Kilometrisches Kostenprodukt,de
Kilometric line,Kilometrische Linie,de
Kilometric lines,Kilometrische Linien,de
Kilometric log,Kilometrisches Protokoll,de
Kilometric log list,Kilometrische Log-Liste,de
Kilometrice Allowance Param,Kilometrice Allowance Param,de
Kilometrice Allowance Params,Kilometrice Allowance Params,de
Kilometrice log,Kilometrisches Protokoll,de
LIEU,LIEU,de
Label,Etikett,de
Last medical visit :,Letzter Arztbesuch :,de
Last medical visit : XX/XX/XXXX,Letzter Arztbesuch : XX/XX/XXXX,de
Last medical visit date,Datum des letzten Arztbesuches,de
Last name,Nachname,de
Launched every,Startet jedes,de
Leave Batch rules,Batch-Regeln verlassen,de
Leave List,Urlaubsliste,de
Leave Management,Urlaubsverwaltung,de
Leave Management Batch Rule,Batch-Regel für die Urlaubsverwaltung,de
Leave Management Reset,Urlaubsverwaltung zurücksetzen,de
Leave Per Employee,Urlaub pro Mitarbeiter,de
Leave Reason for Leave to justify,Urlaub Grund für den Urlaub zu rechtfertigen,de
Leave Reasons,Gründe für den Urlaub,de
Leave Request,Urlaubsantrag,de
Leave Request Assistant,Assistentin für Urlaubsanträge,de
Leave Request Notification Mail,Urlaubsantrag Benachrichtigungsmail,de
Leave Requests,Urlaubsanträge,de
Leave Requests to Validate,Urlaubsanträge zur Validierung,de
Leave accounts,Konten verlassen,de
Leave available to date,Bislang verfügbarer Urlaub,de
Leave correction,Korrektur hinterlassen,de
Leave counter reset,Zähler zurücksetzen lassen,de
Leave day number,Nummer des Urlaubstages,de
Leave days,Urlaubstage,de
Leave days' number,Anzahl der Urlaubstage,de
Leave line,Linie verlassen,de
Leave managed every month,Monatlich verwalteter Urlaub,de
Leave managed every year,Jährlich verwalteter Urlaub,de
Leave management,Verwaltung des Urlaubs,de
Leave management batch,Batch für die Urlaubsverwaltung,de
Leave management batch rule list,Liste der Batchregeln für die Urlaubsverwaltung,de
Leave period,Urlaubszeit,de
Leave reason,Grund verlassen,de
Leave reason and day number have to be defined,Urlaubsgrund und Tageszahl müssen definiert werden,de
Leave reasons,Gründe für den Urlaub,de
Leave request,Urlaubsantrag,de
Leave request filters,Filter für Urlaubsanträge,de
Leave request successfully updated.,Urlaubsantrag erfolgreich aktualisiert.,de
Leave request successfully updated. An error occurred while sending the mail.,Urlaubsantrag erfolgreich aktualisiert. Beim Senden der E-Mail ist ein Fehler aufgetreten.,de
Leave request(s) have been correctly created.,Der/die Urlaubsantrag/-anträge wurden korrekt erstellt.,de
Leave request(s) have been correctly created. Some requests were ignored as they were not correctly configured.,"Die Urlaubsanträge wurden korrekt erstellt. Einige Anträge wurden ignoriert, da sie nicht korrekt konfiguriert waren.",de
Leave requests,Urlaubsanträge,de
Leave to justify,Erlaubnis zur Rechtfertigung,de
Leave type,Art des Urlaubs,de
LeaveRequest,LeaveRequest,de
Leaves,Blätter,de
Leaves Management,Verwaltung von Blättern,de
Leaves Templates,Blätter-Vorlagen,de
Leaves and public holidays,Urlaube und Feiertage,de
Leaves and timesheets,Urlaube und Arbeitszeitnachweise,de
Leaves calendar,Laubkalender,de
Leaves to be Validated by your subordinates,"Blätter, die von Ihren Untergebenen validiert werden müssen",de
Leaving date,Datum der Abreise,de
Level,Ebene,de
Line will be attached to a subsequent timesheet,Die Zeile wird an einen späteren Stundenzettel angehängt,de
Lines Generation Wizard,Zeilengenerierungs-Assistent,de
Linked project planning time,Verknüpfte Projektplanungszeit,de
List of employees,Liste der Beschäftigten,de
Log Time,Zeit protokollieren,de
Log Times,Log Zeiten,de
Log time,Zeit protokollieren,de
Logged Time,Erfasste Zeit,de
Login,Anmeldung,de
Lunch Voucher,Mittagessen-Gutschein,de
Lunch Voucher Employer's Share,Essensgutschein Anteil des Arbeitgebers,de
Lunch Voucher Format,Format des Essensgutscheins,de
Lunch Voucher Line,Mittagessen-Gutschein-Linie,de
Lunch Voucher Lines,Mittagessen-Gutschein-Linien,de
Lunch Voucher Management,Verwaltung von Essensgutscheinen,de
Lunch Voucher Wage Share,Essensgutschein Lohnanteil,de
Lunch Voucher's number,Nummer des Essensgutscheins,de
Lunch Vouchers,Gutscheine für Mittagessen,de
Lunch voucher advance,Essensgutschein im Voraus,de
Lunch voucher advances,Vorschüsse auf Essensmarken,de
Lunch voucher management filters,Filter für die Verwaltung von Essensmarken,de
Lunch voucher supplier,Anbieter von Essensgutscheinen,de
Lunch vouchers,Gutscheine für Mittagessen,de
Lunch vouchers distributed,Essensgutscheine verteilt,de
Lunch vouchers used,Eingesetzte Essensgutscheine,de
Lunch vouchers' number,Anzahl der Essensgutscheine,de
LunchVoucher.amount,LunchVoucher.amount,de
LunchVoucher.comment,LunchVoucher.comment,de
LunchVoucher.employeeShare,LunchVoucher.employeeShare,de
LunchVoucher.employerShare,LunchVoucher.employerShare,de
LunchVoucher.handedOn,LunchVoucher.handedOn,de
LunchVoucher.leavesFrom,LunchVoucher.leavesFrom,de
LunchVoucher.lvFrom,LunchVoucher.lvFrom,de
LunchVoucher.month,LunchVoucher.month,de
LunchVoucher.names,LunchVoucher.names,de
LunchVoucher.paperNumber,LunchVoucher.paperNumber,de
LunchVoucher.qty,LunchVoucher.qty,de
LunchVoucher.signature,LunchVoucher.signature,de
LunchVoucher.signatureDocument,LunchVoucher.signatureDocument,de
LunchVoucher.subtotal,LunchVoucher.subtotal,de
LunchVoucher.to,LunchVoucher.to,de
LunchVoucher.total,LunchVoucher.total,de
LunchVoucherCommand,LunchVoucherCommand,de
M,M,de
MATRICULE,MATRICULE,de
Maiden name,Mädchenname,de
Main,Hauptseite,de
Main activity code,Code der Haupttätigkeit,de
Main employment contract,Hauptarbeitsvertrag,de
Main employment contract status,Status des Hauptarbeitsvertrags,de
Manage orphan expense lines,Verwalten verwaister Ausgabenposten,de
Manager,Manager,de
Manager dashboard,Dashboard für Manager,de
Marital name,Ehelicher Name,de
Marital status,Familienstand,de
Married,Verheiratet,de
Mass export list,Massenexportliste,de
Max amount,Maximaler Betrag,de
Maximum Condition,Maximale Bedingung,de
Medical Visit Reason,Grund des Arztbesuches,de
Medical Visit Reasons,Gründe für einen Arztbesuch,de
Medical visit,Ärztlicher Besuch,de
Medical visit file,Akte zum Arztbesuch,de
Medical visit list,Ärztliche Besuchsliste,de
Medical visit reason,Grund des Arztbesuches,de
Medical visits,Ärztliche Besuche,de
Messages,Nachrichten,de
Meta Schedule,Meta-Zeitplan,de
Min monthly remuneration,Minimale monatliche Vergütung,de
Minimum Condition,Minimale Bedingung,de
Minimum Stock of Lunch Vouchers,Mindestbestand an Essensgutscheinen,de
Minimum stock of lunch vouchers will be reached for the company %s. Minimum Stock allowed : %s. Available Stock : %s,Der Mindestbestand an Essensgutscheinen für das Unternehmen %s wird erreicht. Zulässiger Mindestbestand : %s. Verfügbarer Bestand : %s,de
Minutes,Protokoll,de
Miscellaneous Amendment,Verschiedene Änderungen,de
Missing hours,Fehlende Stunden,de
Monday,Montag,de
Month,Monat,de
Monthly global cost,Monatliche Gesamtkosten,de
Monthly schedule,Monatlicher Zeitplan,de
Morning,Morgen,de
Move,Verschieben,de
Move Date,Datum verschieben,de
"Move already used, you must unreconcile it first","Wenn Sie die Bewegung bereits verwendet haben, müssen Sie sie erst wieder freigeben.",de
Multi-leave assistant,Multi-leave-Assistent,de
Multiple Start&Stop Timer,Mehrfacher Start&Stopp-Timer,de
Multiple timer,Mehrere Timer,de
My Expenses,Meine Ausgaben,de
My Extra Hours,Meine Extra-Stunden,de
My Leave Requests,Meine Urlaubsanträge,de
My Timesheets,Meine Zeiterfassungsbögen,de
My expenses,Meine Ausgaben,de
My extra hours,Meine Überstunden,de
My leave requests,Meine Urlaubsanträge,de
My timesheets,Meine Zeiterfassungsbögen,de
MyHR,MyHR,de
NOM,NOM,de
NOM DE JEUNE FILLE,NOM DE JEUNE FILLE,de
NOM MARITAL,NOM MARITAL,de
NUMERO INSEE,NUMERO INSEE,de
Name,Name,de
Name and surname,Vorname und Nachname,de
Name for age variable,Name für die Altersvariable,de
Name for seniority variable,Bezeichnung für die Dienstaltervariable,de
Name for total working day in a period variable,Bezeichnung für die Variable Gesamtarbeitstag in einem Zeitraum,de
Name for working day variable,Name für die Variable Arbeitstag,de
Nbr in card,Nr. in der Karte,de
Nbr in paper,Nbr in Papier,de
Nbr lunch vouchers,Nbr Gutscheine für Mittagessen,de
Need validation,Validierung erforderlich,de
Net salary,Nettogehalt,de
Never,Niemals,de
New,Neu,de
New employee,Neuer Mitarbeiter,de
New employees,Neue Mitarbeiter,de
New line,Neue Linie,de
New project line,Neue Projektlinie,de
Next medical visit :,Nächster Arztbesuch :,de
Next medical visit date,Datum des nächsten Arztbesuchs,de
Nibelis,Nibelis,de
No,Nein,de
No Leave Request to be validated by your subordinates,"Kein Urlaubsantrag, der von Ihren Untergebenen zu validieren ist",de
No Route Found,Keine Route gefunden,de
No Tax for the product %s,Keine Steuer für das Produkt %s,de
No employee found,Kein Mitarbeiter gefunden,de
No expense to be validated by your subordinates,Keine Kosten für die Validierung durch Ihre Untergebenen,de
No extra hours to be validated by your subordinates,"Keine zusätzlichen Stunden, die von Ihren Untergebenen validiert werden müssen",de
No leave requests were created.,Es wurden keine Urlaubsanträge erstellt.,de
No longer used,Nicht mehr verwendet,de
No project planning time exists for this task. Do you want to create new project planning lines?,Für diese Aufgabe ist keine Projektplanungszeit vorhanden. Möchten Sie neue Projektplanungszeilen anlegen?,de
No such place exists,Ein solcher Ort existiert nicht,de
No time sheet found for employee %s,Kein Arbeitszeitblatt für Mitarbeiter %s gefunden,de
No timesheet line has been created because the duration is less than 1 minute,"Es wurde keine Zeiterfassungszeile erstellt, da die Dauer weniger als 1 Minute beträgt",de
No timesheet lines can be generated because no duration is entered. Please fill the duration field if you want to generate timesheet lines.,"Es können keine Stundenzettelzeilen erstellt werden, da keine Dauer eingegeben wurde. Bitte füllen Sie das Feld Dauer aus, wenn Sie Stundenzettelzeilen erstellen möchten.",de
No timesheet to be validated by your subordinates,"Kein Stundenzettel, der von Ihren Untergebenen validiert werden muss",de
No user was found when creating the timesheet.,Beim Erstellen des Stundenzettels wurde kein Benutzer gefunden.,de
Non-Executive,Nicht-exekutive,de
None,Keine,de
Not all expenses are in the same currency. You can only create or add lines to an expense report when they have the same currency.,"Nicht alle Ausgaben sind in der gleichen Währung. Sie können nur dann Zeilen in einer Reisekostenabrechnung erstellen oder hinzufügen, wenn sie dieselbe Währung haben.",de
Not invoiced,Nicht in Rechnung gestellt,de
Note,Hinweis,de
Number of canteen entries,Anzahl der Kantineneinträge,de
Number of days,Anzahl der Tage,de
"Number of days acquired at the end of the request. This takes into account the leave you earn each month, minus leave already validated.","Anzahl der am Ende des Antrags erworbenen Tage. Dabei wird der Urlaub berücksichtigt, den Sie jeden Monat verdienen, abzüglich des bereits validierten Urlaubs.",de
Number of days before reminder,Anzahl der Tage vor der Erinnerung,de
Number of days overseas,Anzahl der Tage in Übersee,de
Number of days worked,Anzahl der Arbeitstage,de
Number of lunch vouchers,Anzahl der Essensgutscheine,de
OK,OK,de
Occasional,Gelegentlich,de
Old code,Alter Code,de
Old value,Alter Wert,de
One-way,Einbahnstraße,de
Only HR manager can choose this expense type.,Nur der Personalleiter kann diese Ausgabenart wählen.,de
Only missing,Es fehlen nur,de
Open Street Maps error: %s,Open Street Maps Fehler: %s,de
Organization,Organisation,de
Orphan expense line,Verwaiste Ausgabenlinie,de
OrphanExpenseLine.title,OrphanExpenseLine.title,de
Others,Andere,de
Overseas,Übersee,de
Overview,Übersicht,de
PRENOM,PRENOM,de
Paper format,Papierformat,de
Pause,Pause,de
Pay Company,Unternehmen bezahlen,de
Pay Grid,Lohnraster,de
Pay company main employment contract,Lohnunternehmen Hauptarbeitsvertrag,de
Pay period,Lohnperiode,de
Payment,Zahlung,de
Payment Date,Datum der Zahlung,de
Payment Status,Zahlungsstatus,de
Payment amount,Zahlungsbetrag,de
Payment information,Zahlungsinformationen,de
Payment mode,Zahlungsweise,de
Payment move,Umzugsgut,de
Payment voucher,Zahlungsbeleg,de
Payroll Leave,Urlaub von der Gehaltsabrechnung,de
Payroll Leaves,Gehaltsabrechnung Blätter,de
Payroll Preparation,Vorbereitung der Gehaltsabrechnung,de
Payroll Preparations,Vorbereitungen für die Gehaltsabrechnung,de
Payroll Year,Gehaltsabrechnung Jahr,de
Payroll input,Eingabe der Gehaltsabrechnung,de
Payroll periods,Abrechnungsperioden,de
Payroll preparation,Vorbereitung der Gehaltsabrechnung,de
Payroll preparation export,Vorbereitung der Gehaltsabrechnung - Export,de
Payroll preparation export batch,Vorbereitung der Gehaltsabrechnung Export Batch,de
Payroll preparation export page,Exportseite zur Vorbereitung der Gehaltsabrechnung,de
Payroll preparation filters,Filter zur Vorbereitung der Gehaltsabrechnung,de
Payroll preparation generation,Erstellung von Gehaltsabrechnungen,de
Payroll preparation generation batch,Batch für die Erstellung der Gehaltsabrechnung,de
Payroll preparation generation page,Seite zur Erstellung der Gehaltsabrechnung,de
Payroll preparations,Vorbereitung der Gehaltsabrechnung,de
Payroll preparations attempted to be generated : %s,"Es wurde versucht, Abrechnungsvorbereitungen zu erstellen: %s",de
Payroll preparations exported : %s,Vorbereitungen für die Gehaltsabrechnung exportiert : %s,de
Payroll preparations failed to be generated due to a duplicate one : %s,Abrechnungsvorbereitungen konnten aufgrund einer doppelten Vorbereitung nicht erstellt werden: %s,de
Payroll preparations failed to be generated due to missing data : %s,Abrechnungsvorbereitungen konnten aufgrund fehlender Daten nicht erstellt werden: %s,de
Payroll preparations successfully generated : %s,Abrechnungsvorbereitungen erfolgreich erstellt: %s,de
Payroll year,Jahr der Gehaltsabrechnung,de
Payroll years,Jahre der Gehaltsabrechnung,de
PayrollPreparation.registrationNumber,PayrollPreparation.registrationNumber,de
"Percentage of lunch voucher in paper format, the rest will be in electronic card.","Prozentualer Anteil der Essensmarken in Papierform, der Rest wird in elektronischer Form ausgegeben.",de
Period,Zeitraum,de
Period is closed,Zeitraum ist geschlossen,de
Periods generation assistant,Assistent zur Generierung von Zeiträumen,de
Permanent,Dauerhaft,de
Personal expense,Persönliche Ausgaben,de
Personal expense amount,Betrag für persönliche Ausgaben,de
Personal information,Persönliche Informationen,de
Phone,Telefon,de
Phone at the customer,Telefon beim Kunden,de
Phonebook.employeePhonebook,Phonebook.employeePhonebook,de
Plan,Plan,de
Planification,Planifizierung,de
Planned,Geplant,de
Planned Time Planning,Geplante Zeitplanung,de
Planned time,Geplante Zeit,de
Planned time value,Geplanter Zeitwert,de
Planned time values,Geplante Zeitwerte,de
Planning,Planung,de
Plannings,Planungen,de
Plate Number,Nummernschild,de
Please add a product,Bitte ein Produkt hinzufügen,de
Please add a start date for generation,Bitte fügen Sie ein Startdatum für die Generierung hinzu,de
Please add an employee's planning related to user %s,Bitte fügen Sie die Planung eines Mitarbeiters für den Benutzer %s hinzu.,de
Please add an employee's public holiday events planning related to user %s,Bitte fügen Sie die Feiertagsplanung eines Mitarbeiters für den Benutzer %s hinzu,de
Please add an end date for generation,Bitte fügen Sie ein Enddatum für die Generierung hinzu,de
Please choose an activity.,Bitte wählen Sie eine Aktivität.,de
Please choose an employee.,Bitte wählen Sie einen Mitarbeiter.,de
Please configure Formula Variables for human resource for the company %s,Bitte konfigurieren Sie die Formelvariablen für die Personalabteilung der Firma %s,de
Please configure a birt template for expense report.,Bitte konfigurieren Sie eine Geburtsvorlage für die Spesenabrechnung.,de
Please configure information for human resources for the company %s,Bitte konfigurieren Sie Informationen für die Personalabteilung des Unternehmens %s,de
Please configure the canceled expense template in HR config for the company %s,Bitte konfigurieren Sie die stornierte Spesenvorlage in HR config für die Firma %s,de
Please configure the canceled extra hours template in HR config for the company %s,Bitte konfigurieren Sie die Vorlage für stornierte Überstunden in der HR-Konfiguration für die Firma %s,de
Please configure the canceled leave template in HR config for the company %s,Bitte konfigurieren Sie die Vorlage für stornierten Urlaub in der HR-Konfiguration für die Firma %s,de
Please configure the canceled timehsheet template in HR config for the company %s,Bitte konfigurieren Sie die Vorlage für den stornierten Stundenzettel in der HR-Konfiguration für die Firma %s,de
Please configure the expense type for kilometric allowance in HR config for the company %s,Bitte konfigurieren Sie die Spesenart für Kilometergeld in HR config für die Firma %s,de
Please configure the lunch voucher export path in HR config for the company %s,Bitte konfigurieren Sie den Exportpfad für Essensgutscheine in der HR-Konfiguration für die Firma %s,de
Please configure the refused expense template in HR config for the company %s,Bitte konfigurieren Sie die abgelehnte Spesenvorlage in HR config für die Firma %s,de
Please configure the refused extra hours template in HR config for the company %s,Bitte konfigurieren Sie die Vorlage für abgelehnte Überstunden in der HR-Konfiguration für die Firma %s,de
Please configure the refused leave template in HR config for the company %s,Bitte konfigurieren Sie die Vorlage für abgelehnten Urlaub in der HR-Konfiguration für die Firma %s,de
Please configure the refused timehsheet template in HR config for the company %s,Bitte konfigurieren Sie die abgelehnte Stundenzettelvorlage in der HR-Konfiguration für die Firma %s,de
Please configure the sent expense template in HR config for the company %s,Bitte konfigurieren Sie die gesendete Spesenvorlage in HR config für die Firma %s,de
Please configure the sent extra hours template in HR config for the company %s,Bitte konfigurieren Sie die Vorlage für gesendete Überstunden in der HR-Konfiguration für die Firma %s,de
Please configure the sent leave template in HR config for the company %s,Bitte konfigurieren Sie die gesendete Urlaubsvorlage in der HR-Konfiguration für die Firma %s,de
Please configure the sent timehsheet template in HR config for the company %s,Bitte konfigurieren Sie die gesendete Stundenzettelvorlage in der HR-Konfiguration für die Firma %s,de
Please configure the template for email reminder,Bitte konfigurieren Sie die Vorlage für die E-Mail-Erinnerung,de
Please configure the unit for this type of absence,Bitte konfigurieren Sie das Gerät für diese Art von Abwesenheit,de
Please configure the unjustified absence reason in HR config for the company %s,Bitte konfigurieren Sie den Grund für ungerechtfertigte Abwesenheit in der HR-Konfiguration für die Firma %s,de
Please configure the validated expense template in HR config for the company %s,Bitte konfigurieren Sie die validierte Spesenvorlage in HR config für die Firma %s,de
Please configure the validated extra hours template in HR config for the company %s,Bitte konfigurieren Sie die validierte Überstundenvorlage in der HR-Konfiguration für die Firma %s,de
Please configure the validated leave template in HR config for the company %s,Bitte konfigurieren Sie die validierte Urlaubsvorlage in HR config für die Firma %s,de
Please configure the validated timehsheet template in HR config for the company %s,Bitte konfigurieren Sie die validierte Stundenzettelvorlage in HR config für die Firma %s,de
Please create an employee for the user ${__user__.name},Please create an employee for the user ${__user__.name},de
Please create an employee for the user ${assignedTo.name},Please create an employee for the user ${assignedTo.name},de
Please create an employee for the user %s,Bitte erstellen Sie einen Mitarbeiter für den Benutzer %s,de
Please fill a company.,Bitte geben Sie ein Unternehmen an.,de
Please fill a generation date.,Bitte geben Sie ein Generationsdatum an.,de
Please fill a leave period.,Bitte füllen Sie einen Urlaubszeitraum.,de
Please fill a user for the employee %s,Bitte geben Sie einen Benutzer für den Mitarbeiter %s an,de
Please fill the payment mode.,Bitte geben Sie die Zahlungsart an.,de
Please fill the period,Bitte füllen Sie den Zeitraum,de
Please provide a company.,Bitte geben Sie ein Unternehmen an.,de
Please provide a kilometric allowance parameter.,Bitte geben Sie einen Parameter für das Kilometergeld an.,de
Please provide a kilometric type.,Bitte geben Sie einen Kilometertyp an.,de
Please provide an expense product.,Bitte geben Sie ein Kostenprodukt an.,de
Please provide starting and arriving cities.,Bitte geben Sie Start- und Zielort an.,de
Please select at least one expense line.,Bitte wählen Sie mindestens eine Ausgabenlinie aus.,de
Please set a company up on leave request,Bitte richten Sie ein Unternehmen auf Urlaubsantrag ein,de
"Please, add a contract of employment for employee : %s",Bitte fügen Sie einen Arbeitsvertrag für den Mitarbeiter : %s,de
"Please, add a planning for employee : %s",Bitte fügen Sie eine Planung für den Mitarbeiter : %s,de
"Please, add a public holiday planning for employee : %s",Bitte fügen Sie eine Feiertagsplanung für einen Mitarbeiter hinzu: %s,de
"Please, choose unit in leave reason %s.",Bitte wählen Sie die Einheit im Urlaubsgrund %s.,de
"Please, configure the number of daily work hours.",Bitte konfigurieren Sie die Anzahl der täglichen Arbeitsstunden.,de
"Please, configure the time logging unit preference.",Bitte konfigurieren Sie die bevorzugte Zeitaufzeichnungseinheit.,de
"Please, enter an activity for the employee %s",Bitte geben Sie eine Tätigkeit für den Mitarbeiter %s ein,de
"Please, enter the number of daily work hours per employee %s",Bitte geben Sie die Anzahl der täglichen Arbeitsstunden pro Mitarbeiter ein %s,de
"Please, provide weeklyPlanning , publicHolidaysPlanning and mainContract information for selected employees","Bitte stellen Sie die Informationen weeklyPlanning , publicHolidaysPlanning und mainContract für ausgewählte Mitarbeiter bereit",de
"Please, select an employment contract template",Bitte wählen Sie eine Arbeitsvertragsvorlage,de
"Please, select an expense",Bitte wählen Sie eine Ausgabe,de
Position,Position,de
Position / Salary,Position/Gehalt,de
Presence,Anwesenheit,de
Present,Gegenwart,de
Previously hired,Zuvor eingestellt,de
Print,Drucken,de
Print contract,Vertrag drucken,de
Print report and files,Bericht und Dateien drucken,de
Printings,Drucksachen,de
Probation period,Bewährungszeit,de
Probation period duration,Dauer der Bewährungszeit,de
Probation periods,Bewährungszeiten,de
ProbationPeriod.maximumDuration,ProbationPeriod.maximumDuration,de
ProbationPeriod.minimumDuration,ProbationPeriod.minimumDuration,de
Product Activities,Produkt-Aktivitäten,de
Product Activity,Produkt Aktivität,de
Product dates,Produktdaten,de
Product expense filters,Produktkostenfilter,de
Product sheet,Produktblatt,de
Product specific attributes,Produktspezifische Attribute,de
Product typology,Produkttypologie,de
Products.items,Products.items,de
Profit-sharing beneficiary,Begünstigter mit Gewinnbeteiligung,de
Project,Projekt,de
Project Dashboard,Projekt-Dashboard,de
Project Plannings,Projektplanungen,de
Project and project task must be chosen together.,Projekt und Projektaufgabe müssen gemeinsam ausgewählt werden.,de
Project config.,Projektkonfiguration.,de
Project configurations,Projektkonfigurationen,de
Project planning time,Projektplanungszeit,de
Project planning time lines,Zeitpläne für die Projektplanung,de
Project planning time on the duration,Projektplanungszeit über die Dauer,de
"Project planning time on the old sprint's dates are existing, do you want to move those to the new period ?","Die Projektplanungszeit für die alten Sprinttermine ist vorhanden, möchten Sie diese in den neuen Zeitraum verschieben?",de
"Project planning time on the sprint dates are existing, do you want to update these with the new budgeted time?",Die Projektplanungszeit für die Sprinttermine ist bereits vorhanden. Möchten Sie diese mit der neuen budgetierten Zeit aktualisieren?,de
Project planning time unit not matching with time units in base configuration.,Die Zeiteinheit der Projektplanung stimmt nicht mit den Zeiteinheiten der Basiskonfiguration überein.,de
Project task,Projektaufgabe,de
ProjectPlanningTime.Activity,ProjectPlanningTime.Activity,de
Proof file digitally signed,Digital signierte Proof-Datei,de
Prorate with employee hire date,Prorata mit Einstellungsdatum des Mitarbeiters,de
Public Holiday Planning,Feiertagsplanung,de
Public holidays,Feiertage,de
Public holidays planning,Planung der Feiertage,de
Qty must be lower than %d.,Die Menge muss kleiner als %d sein.,de
Qualification,Qualifizierung,de
Qualification Level,Qualifikationsniveau,de
Qualification levels,Qualifikationsniveaus,de
QualificationLevel.code,QualificationLevel.code,de
QualificationLevel.name,QualificationLevel.name,de
Qualifications,Qualifikationen,de
Quantities,Mengen,de
Quantity,Menge,de
Quantity to stock,Menge auf Lager,de
Rate,Bewerten Sie,de
Realize,Realisieren Sie,de
Realized,Realisiert,de
Reason,Grund,de
Recovery leave reason,Grund für Erholungsurlaub,de
Recruitment,Rekrutierung,de
Ref.,Ref.,de
Referential date for seniority,Stichtag für das Dienstalter,de
Refresh,Auffrischen,de
Refusal Date,Datum der Ablehnung,de
Refuse,Abfälle,de
Refused,Verweigert,de
Refused By,Abgelehnt von,de
Refused Expense Template,Verweigerte Ausgabe Vorlage,de
Refused Extra Hours Template,Vorlage für abgelehnte Überstunden,de
Refused Leave Request Template,Abgelehnter Urlaubsantrag Vorlage,de
