key,message,language
MpsCharge.endMonth,MpsCharge.endMonth,de
MpsCharge.startMonth,MpsCharge.startMonth,de
MpsCharge.title,MpsCharge.title,de
Multi Level MO tree,Multi Level MO Baum,de
Multi level MO,Mehrstufige MO,de
Multi-level planning,Planung auf mehreren Ebenen,de
Multiple same product selected in the list.,Mehrere gleiche Produkte in der Liste ausgewählt.,de
My RFQs,Meine RFQs,de
My Sales,Meine Verkäufe,de
Name,Name,de
Name cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.,"Der Name kann nicht null sein, um eine Prozesslinie zu erzeugen. Bitte korrigieren Sie auf prod process line configurator id : %s.",de
Name cannot be null for prod process to generate. Please correct on prod process configurator id : %s.,"Der Name kann nicht null sein, um einen Prozess zu erzeugen. Bitte korrigieren Sie die Konfigurator-ID für den Produktprozess: %s.",de
Nb of digits for BOM quantities,Nb von Stellen für Stücklistenmengen,de
Need / MPS,Bedarf / MPS,de
Need / Manufacturing order,Bedarf / Fertigungsauftrag,de
Need / Manufacturing proposal,Bedarf / Produktionsvorschlag,de
New production order(s) have been created for selected lines.,Es wurden neue Produktionsaufträge für die ausgewählten Linien erstellt.,de
New production order(s) have been created.,Neue(r) Produktionsauftrag(e) wurde(n) erstellt.,de
Next overhaul date,Nächster Überholungstermin,de
No continuity,Keine Kontinuität,de
No period has been found in the weekly planning for the manufacturing operation %s,Es wurde kein Zeitraum in der Wochenplanung für den Fertigungsvorgang %s gefunden,de
No product has been found with these filters. Please check your filters,Es wurde kein Produkt mit diesen Filtern gefunden. Bitte überprüfen Sie Ihre Filter,de
No production order could be generated. Make sure that everything has been configured correctly. Reminder: check that the order lines that should be produced have their supply method set to 'produce' and that the chosen BoM has a production process associated to it.,"Es konnte kein Produktionsauftrag erstellt werden. Stellen Sie sicher, dass alles korrekt konfiguriert wurde. Zur Erinnerung: Prüfen Sie, ob die Liefermethode für die zu produzierenden Auftragszeilen auf ""produzieren"" eingestellt ist und ob der gewählten BoM ein Produktionsprozess zugeordnet ist.",de
Normal,Normal,de
Not enough quantity in products to consume for: %s,"Die Menge der Produkte reicht nicht aus, um sie zu verbrauchen: %s",de
Not manage stock,Bestand nicht verwalten,de
Note,Hinweis,de
Number of components,Anzahl der Komponenten,de
Number of phases,Anzahl der Phasen,de
Number of stations,Anzahl der Stationen,de
OK,OK,de
Obsolete,Veraltet,de
On Finish,Am Ende,de
On Start,Beim Start,de
On operations start,Bei Betriebsbeginn,de
On order start,Start bei Bestellung,de
One production order per sale order,Ein Produktionsauftrag pro Verkaufsauftrag,de
Open MO tree,MO-Baum öffnen,de
Open tree,Baum öffnen,de
Operating duration,Betriebsdauer,de
Operation,Operation,de
Operation Continuity,Kontinuität des Betriebs,de
Operation name,Name der Operation,de
OperationOrder.associatedBOM,OperationOrder.associatedBOM,de
OperationOrder.cycleDuration,OperationOrder.cycleDuration,de
OperationOrder.dates,OperationOrder.dates,de
OperationOrder.delayBtwCycle,OperationOrder.delayBtwCycle,de
OperationOrder.machine,OperationOrder.machine,de
OperationOrder.num,OperationOrder.num,de
OperationOrder.operationDetails,OperationOrder.operationDetails,de
OperationOrder.operationName,OperationOrder.operationName,de
OperationOrder.operationRequirement,OperationOrder.operationRequirement,de
OperationOrder.plannedEndDate,OperationOrder.plannedEndDate,de
OperationOrder.plannedStartDate,OperationOrder.plannedStartDate,de
OperationOrder.productBarcode,OperationOrder.productBarcode,de
OperationOrder.productName,OperationOrder.productName,de
OperationOrder.productToPrepare,OperationOrder.productToPrepare,de
OperationOrder.qty,OperationOrder.qty,de
OperationOrder.realEndDate,OperationOrder.realEndDate,de
OperationOrder.realStartDate,OperationOrder.realStartDate,de
OperationOrder.relatedToProduct,OperationOrder.relatedToProduct,de
OperationOrder.startTime,OperationOrder.startTime,de
OperationOrder.stopTime,OperationOrder.stopTime,de
OperationOrder.title,OperationOrder.title,de
OperationOrder.trackingNumber,OperationOrder.trackingNumber,de
Operations,Betrieb,de
Operations Finished late,Verspätet beendete Operationen,de
Operations In Progress,Laufende Arbeiten,de
Operations In Standby,Betrieb im Standby-Modus,de
Operations to invoice,Vorgänge zur Rechnungsstellung,de
Operations with difference,Operationen mit Unterschied,de
Optional,Optional,de
Optional continuity,Optionale Kontinuität,de
Options,Optionen,de
Order Lines,Zeilen bestellen,de
Origin,Herkunft,de
Origin manuf order,Ursprung Herstellungsauftrag,de
Original bill of materials,Original-Stückliste,de
Original production process,Ursprüngliches Herstellungsverfahren,de
Out manuf order,Außer Haus Bestellung,de
Outgoing moves,Ausgehende Umzüge,de
Outgoing outsource stock move,Ausgehender Outsourcing-Umzug,de
Outsourcable,Auslagerungsfähig,de
Outsource declaration,Auslagerungserklärung,de
Outsourced,Ausgelagert,de
Outsourcing,Outsourcing,de
Outsourcing duration,Dauer des Outsourcing,de
Outsourcing location,Outsourcing-Standort,de
Outsourcing manuf order,Outsourcing von Fertigungsaufträgen,de
Outsourcing order,Outsourcing-Auftrag,de
Outsourcing purchase order cannot be generated. Please fill hours unit in your base configuration.,Eine Outsourcing-Bestellung kann nicht erstellt werden. Bitte füllen Sie die Stundeneinheit in Ihrer Basiskonfiguration aus.,de
Outsourcing purchase orders,Outsourcing von Bestellungen,de
Outsourcing purchases,Outsourcing von Einkäufen,de
Outsourcing stock location,Outsourcing der Lagerhaltung,de
Outsourcing stock moves,Outsourcing von Lagerbewegungen,de
Parent,Elternteil,de
Parent BOM,Übergeordnete Stückliste,de
Parent Configurator BOM,Parent Configurator Stückliste,de
Parent MO,Elternteil MO,de
Parents are not set properly in input file.,Die Eltern sind in der Eingabedatei nicht richtig eingestellt.,de
Partial Finish,Teilweiser Abschluss,de
Partial end of production,Teilweises Ende der Produktion,de
Partner,Partner,de
Pause,Pause,de
Per Cycle,Pro Zyklus,de
Per hour,Pro Stunde,de
Per piece,Pro Stück,de
Period,Zeitraum,de
Periods generation assistant,Assistent zur Generierung von Zeiträumen,de
Permanent,Dauerhaft,de
Permanent manufacturing orders,Dauerhafte Fertigungsaufträge,de
Personalized,Personalisierte,de
Personalized BoM,Personalisierte BoM,de
Personalized production processes,Personalisierte Produktionsprozesse,de
Phase,Phase,de
Phases,Phasen,de
Picture,Bild,de
Plan,Plan,de
Plan only product with missing quantities,Nur Produkt mit Fehlmengen planen,de
Plan selected orders and discard others,Ausgewählte Aufträge planen und andere verwerfen,de
Planification,Planifizierung,de
Planned,Geplant,de
Planned MOs,Geplante MOs,de
Planned Operations,Geplante Operationen,de
Planned Qty,Geplante Menge,de
Planned dates,Geplante Termine,de
Planned end,Geplantes Ende,de
Planned end date,Geplantes Enddatum,de
Planned end with waiting date t,Geplantes Ende mit Wartedatum t,de
Planned human duration (hhh:mm:ss),Planned human duration (hhh:mm:ss),de
Planned machine duration (hhh:mm:ss),Planned machine duration (hhh:mm:ss),de
Planned operations,Geplante Maßnahmen,de
Planned outsourced operations,Geplante ausgelagerte Tätigkeiten,de
Planned start,Geplanter Start,de
Planned start date,Geplanter Starttermin,de
Planning and performances,Planung und Durchführung,de
Planning duration (hhh:mm:ss),Planning duration (hhh:mm:ss),de
Please enter valid forecast date,Bitte gültiges Prognosedatum eingeben,de
Please fill the machine in the workcenter %s.,Bitte füllen Sie die Maschine im Workcenter %s.,de
Please fill the work center group with at least one work center.,Bitte füllen Sie die Arbeitsplatzgruppe mit mindestens einem Arbeitsplatz.,de
Please fill unit for product %s.,Bitte geben Sie die Einheit für das Produkt %s ein.,de
"Please select an element (a product, a product category or a product family) to run calculation","Bitte wählen Sie ein Element (ein Produkt, eine Produktkategorie oder eine Produktfamilie) aus, um die Berechnung durchzuführen",de
Please select at least one MO,Bitte wählen Sie mindestens eine MO,de
Please select at least one product in the list.,Bitte wählen Sie mindestens ein Produkt aus der Liste aus.,de
Please select more than one manufacturing order.,Bitte wählen Sie mehr als einen Fertigungsauftrag aus.,de
Please select something to merge,Bitte wählen Sie etwas zum Zusammenführen aus,de
Please take the following comment into account:,Bitte berücksichtigen Sie die folgende Anmerkung:,de
Pre-fill operations,Vorfüllvorgänge,de
Previous cost,Frühere Kosten,de
Previous_cost,Vorherige_Kosten,de
Previsional charge per machine (% per day),Vorläufige Gebühr pro Maschine (% pro Tag),de
Previsional charge rate (% per day),Vorgesehener Gebührensatz (% pro Tag),de
Previsional charge rate (% per hour),Vorgesehener Ladungssatz (% pro Stunde),de
Previsional charge rate by machine (% per day),Vorgesehener Ladungssatz pro Maschine (% pro Tag),de
Previsional charge rate by machine (% per hour),Vorgesehener Ladungssatz pro Maschine (% pro Stunde),de
Print,Drucken,de
Print Production Process,Prozess der Druckproduktion,de
Print planned date on manuf order ?,Plandatum auf Fertigungsauftrag drucken?,de
Print the cost sheet line detail,Drucken Sie die Details der Kostenblattzeile,de
Printings,Drucksachen,de
Priority,Priorität,de
Prod process,Produktionsprozess,de
Prod process currently has no status,Prozess hat derzeit keinen Status,de
Prod process filters,Produktionsprozessfilter,de
Prod process is already on draft status,Prozess ist bereits im Entwurfsstadium,de
Prod process line,Prod Prozess Linie,de
Prod process template,Prozessvorlage,de
ProdProcess.company,ProdProcess.company,de
ProdProcess.consumeProduct,ProdProcess.consumeProduct,de
ProdProcess.description,ProdProcess.description,de
ProdProcess.isOperation,ProdProcess.isOperation,de
ProdProcess.isOutsourcing,ProdProcess.isOutsourcing,de
ProdProcess.label,ProdProcess.label,de
ProdProcess.name,ProdProcess.name,de
ProdProcess.outsourcing,ProdProcess.outsourcing,de
ProdProcess.phases,ProdProcess.phases,de
ProdProcess.priority,ProdProcess.priority,de
ProdProcess.producedProductStockLocation,ProdProcess.producedProductStockLocation,de
ProdProcess.product,ProdProcess.product,de
ProdProcess.qty,ProdProcess.qty,de
ProdProcess.stockLocation,ProdProcess.stockLocation,de
ProdProcess.unit,ProdProcess.unit,de
ProdProcess.workcenter,ProdProcess.workcenter,de
Produced product,Hergestelltes Produkt,de
Produced products,Produzierte Produkte,de
Produced quantity,Produzierte Menge,de
Produced ratio,Produziertes Verhältnis,de
Producible qty,Produzierbare Menge,de
Product,Produkt,de
Product approval,Produktzulassung,de
Product approvals,Produktzulassungen,de
Product cannot be null for prod product to generate. Please correct on prod product configurator id : %s.,"Das Produkt kann nicht null sein, um ein Produkt zu erzeugen. Bitte korrigieren Sie auf prod product configurator id : %s.",de
Product categories,Produktkategorien,de
Product families,Produktfamilien,de
Product sub-types,Untertypen von Produkten,de
Product_code,Produkt_code,de
Product_name,Produkt_name,de
Production,Produktion,de
Production & manufacturing Orders,Produktion & Fertigung Aufträge,de
Production Batch,Produktionscharge,de
Production and cost settings,Produktions- und Kosteneinstellungen,de
Production batch,Produktionscharge,de
Production batch filters,Filter für Produktionschargen,de
Production batches,Produktionschargen,de
Production blocking,Blockierung der Produktion,de
Production blocking done by,Blockierung der Produktion durch,de
Production config,Produktionskonfiguration,de
Production config (${ name }),Produktionskonfiguration (${ Name }),de
Production configuration,Konfiguration der Produktion,de
Production configurations,Konfigurationen für die Produktion,de
Production note,Anmerkung zur Produktion,de
Production order,Produktionsauftrag,de
Production order filters,Filter für Produktionsaufträge,de
Production order generated,Produktionsauftrag generiert,de
Production order management from sale order,Verwaltung von Produktionsaufträgen aus Verkaufsaufträgen,de
Production order wizard,Assistent für Fertigungsaufträge,de
Production orders,Produktionsaufträge,de
Production orders closed,Produktionsaufträge abgeschlossen,de
Production process,Produktionsprozess,de
Production process configurator,Produktionsprozess-Konfigurator,de
Production processes,Produktionsverfahren,de
Production stock location,Lagerort der Produktion,de
Production stock locations,Produktionslagerorte,de
Production virtual stock location,Virtueller Lagerort der Produktion,de
Production waste,Produktionsabfälle,de
Production's order created,Auftrag der Produktion erstellt,de
Production.productStandard,Production.productStandard,de
Productions orders,Aufträge für Produktionen,de
Products,Produkte,de
Products Wastes,Produkte Abfälle,de
Products for generated purchase order,Produkte für die generierte Bestellung,de
Products to consume,Zu verbrauchende Produkte,de
Products to produce,Zu produzierende Produkte,de
Public Holiday Planning,Feiertagsplanung,de
"Purchase currency is missing for product %s, please configure it.","Die Kaufwährung für das Produkt %s fehlt, bitte konfigurieren Sie sie.",de
Purchase orders,Kaufaufträge,de
Purchases Order filters,Käufe Bestellfilter,de
Qty,Menge,de
Qty cannot be null for prod product to generate. Please correct on prod product configurator id : %s.,"Die Menge kann nicht null sein, um ein Produkt zu erzeugen. Bitte korrigieren Sie auf prod product configurator id : %s.",de
Quantity,Menge,de
Quantity Wasted per Product,Verschwendete Menge pro Produkt,de
Quantity produced,Produzierte Menge,de
Quantity successfully updated.,Menge erfolgreich aktualisiert.,de
Quantity to produce,Zu produzierende Menge,de
Rate,Bewerten Sie,de
Rate type,Typ der Rate,de
Ratio,Ratio,de
Raw material requirement,Bedarf an Rohstoffen,de
Raw material requirement filters,Rohmaterialbedarf Filter,de
RawMaterialRequirement.available,RawMaterialRequirement.available,de
RawMaterialRequirement.company,RawMaterialRequirement.company,de
RawMaterialRequirement.from,RawMaterialRequirement.from,de
RawMaterialRequirement.manufOrder,RawMaterialRequirement.manufOrder,de
RawMaterialRequirement.missingQuantity,RawMaterialRequirement.missingQuantity,de
RawMaterialRequirement.neededQuantity,RawMaterialRequirement.neededQuantity,de
RawMaterialRequirement.product,RawMaterialRequirement.product,de
RawMaterialRequirement.stockLocation,RawMaterialRequirement.stockLocation,de
RawMaterialRequirement.stockLocations,RawMaterialRequirement.stockLocations,de
RawMaterialRequirement.title,RawMaterialRequirement.title,de
RawMaterialRequirement.to,RawMaterialRequirement.to,de
Real,Real,de
Real Qty,Echte Menge,de
Real dates,Echte Daten,de
Real duration (hh:mm:ss),Real duration (hh:mm:ss),de
Real end,Echtes Ende,de
Real end date,Tatsächliches Enddatum,de
Real operations,Echte Operationen,de
Real production,Reale Produktion,de
Real sales,Echte Verkäufe,de
Real start,Echter Start,de
Real start date,Tatsächlicher Starttermin,de
Real stock,Echte Aktien,de
Real/Current Quantity,Reale/aktuelle Menge,de
Reportings,Berichte,de
Reports,Berichte,de
Request reservation,Reservierung anfordern,de
Request successfully completed,Anfrage erfolgreich abgeschlossen,de
Reserve all,Alle reservieren,de
Residual product,Restliches Produkt,de
Residual products,Verbleibende Produkte,de
Residual products default stock location,Standardlagerort für Restprodukte,de
Resources,Ressourcen,de
Result,Ergebnis,de
Result Tree,Ergebnisbaum,de
Result grid,Ergebnisgitter,de
Results,Ergebnisse,de
Resume,Lebenslauf,de
Return to draft status,Rückkehr zum Entwurfsstatus,de
Revaluation at actual prices,Neubewertung zu aktuellen Preisen,de
Run calculation,Berechnung durchführen,de
S&OP,S&OP,de
S&OP/MPS,S&OP/MPS,de
SO line,SO-Linie,de
SO lines,SO-Linien,de
SOP Real Values Batch,SOP Echte Werte Batch,de
Sale order,Verkaufsauftrag,de
Sale order line,Verkaufsauftragszeile,de
Sale order line details,Details der Verkaufsauftragszeile,de
Sale order line details list,Liste der Details der Verkaufsauftragszeile,de
Sale order lines details,Details zu den Auftragszeilen,de
Sale orders,Verkaufsaufträge,de
Sales and Operations Planning,Vertriebs- und Betriebsplanung,de
Sales and Operations Planning Line,Vertriebs- und Betriebsplanungslinie,de
Sales and Operations Planning Lines,Vertriebs- und Betriebsplanungszeilen,de
Sales and Operations Planning Lines generation,Vertrieb und operative Planung Liniengenerierung,de
Sales forecast,Umsatzprognose,de
Saturday hours,Öffnungszeiten Samstag,de
Scheduling,Terminplanung,de
Send email when manufacturing order finished,"E-Mail senden, wenn Fertigungsauftrag abgeschlossen",de
Send email when manufacturing order partially finished,"E-Mail senden, wenn Fertigungsauftrag teilweise abgeschlossen",de
Sequence,Sequenz,de
Sequence by workshop,Sequenz nach Workshop,de
Serial Nbr,Seriennummer,de
Serial Number,Seriennummer,de
Set to zero,Auf Null setzen,de
Show all requirements ?,Alle Anforderungen anzeigen ?,de
Show requirements by MO,Anforderungen nach MO anzeigen,de
Sop,Sop,de
Split by tracking numbers,Aufteilung nach Kontrollnummern,de
Standard purchases,Standard-Käufe,de
Standby,Bereitschaft,de
Start,Start,de
Start Month,Start Monat,de
Start and End Month should not be more than 12 months apart,Anfangs- und Endmonat sollten nicht mehr als 12 Monate auseinander liegen,de
Start date,Datum des Beginns,de
Started,Gestartet,de
Started by,Gestartet von,de
Starting Date,Datum des Beginns,de
Starting duration (hhh:mm:ss),Starting duration (hhh:mm:ss),de
Status,Status,de
Status considered to filter a manuf order,Status als Filter für einen Herstellerauftrag,de
Status select,Status auswählen,de
Stock Location,Lagerort,de
Stock location,Lagerort,de
Stock location for produced product,Lagerort für das hergestellte Produkt,de
Stock location for residual products,Lagerort für Restprodukte,de
Stock location is missing from the prod process and in the component default stock location in stock configuration.,Der Lagerort fehlt im Produktentwicklungsprozess und in der Komponente Standardlagerort in der Lagerkonfiguration.,de
Stock move,Lagerbewegung,de
Stock move in,Einzug der Aktien,de
Stock move line,Bewegungslinie der Aktie,de
Stock move lines,Bewegungslinien für Aktien,de
Stock move realize order select,Lagerbewegung realisieren Auftrag auswählen,de
Stock moves,Aktienbewegungen,de
Stock moves in,Bestand bewegt sich nach innen,de
Stock moves out,Lagerbestände verlagern sich,de
Stopped by,Vorbeigekommen,de
Stopping Date,Datum der Beendigung,de
Sub Total gross profit,Sub Total Bruttogewinn,de
Sub Total markup,Sub Total Aufschlag,de
Sub margin rate,Untermargensatz,de
Sub total cost price,Teilgesamtselbstkostenpreis,de
Subcontracting,Unterauftragsvergabe,de
Subcontracting service,Untervergabe von Dienstleistungen,de
Subcontractor,Unterauftragnehmer,de
Subcontractors,Unterauftragnehmer,de
Subcontractors arrivals,Eingänge von Subunternehmern,de
Subcontractors deliveries,Lieferungen von Unterauftragnehmern,de
Subtract the product residuals cost on Cost sheet,Subtrahieren Sie die Produktrestkosten auf dem Kostenblatt,de
Sunday hours,Sonntagsstunden,de
Supplier,Anbieter,de
Supplier RFQ/PO,Lieferant RFQ/PO,de
Supply method for manufacturing orders,Lieferverfahren für Fertigungsaufträge,de
Surcharge,Aufpreis,de
The bill of materials %s has been generated,Die Stückliste %s ist erstellt worden,de
The condition formula to generate the bill of material returns null value or is not consistent. Please correct on configurator BOM id : %s.,Die Konditionsformel zur Erstellung der Stückliste liefert einen Nullwert oder ist nicht konsistent. Bitte korrigieren Sie im Konfigurator Stücklistennummer: %s.,de
The condition formula to generate the prod process line returns null value or is not consistent. Please correct on prod process line configurator id : %s.,Die Bedingungsformel für die Erstellung der Prozesslinie liefert einen Nullwert oder ist nicht konsistent. Bitte korrigieren Sie auf prod process line configurator id : %s.,de
The condition formula to generate the prod product returns null value or is not consistent. Please correct on prod product configurator id : %s.,Die Bedingungsformel für die Erstellung des Produktkonfigurators gibt einen Nullwert zurück oder ist nicht konsistent. Bitte korrigieren Sie auf prod product configurator id : %s.,de
The formula script to fill the checkbox manage consumed products on phases returns null value or is not consistent. Please correct on prod process configurator id : %s.,"Das Formel-Skript zum Ausfüllen des Kontrollkästchens ""Verbrauchte Produkte in Phasen verwalten"" gibt einen Nullwert zurück oder ist nicht konsistent. Bitte korrigieren Sie auf prod process configurator id : %s.",de
The formula script to fill the name returns null value. Please correct on prod process configurator id : %s.,Das Formelskript zum Ausfüllen des Namens gibt den Wert Null zurück. Bitte korrigieren Sie auf prod process configurator id : %s.,de
The formula script to fill the name returns null value. Please correct on prod process line configurator id : %s.,Das Formel-Skript zum Ausfüllen des Namens gibt den Wert Null zurück. Bitte korrigieren Sie in der Prozesszeile Konfigurator-ID: %s.,de
The formula script to fill the product returns null value. Please correct on prod product configurator id : %s.,Das Formel-Skript zum Befüllen des Produkts gibt den Wert Null zurück. Bitte korrigieren Sie auf prod product configurator id : %s.,de
The formula script to fill the qty returns null value. Please correct on prod product configurator id : %s.,Das Formel-Skript zum Ausfüllen der Menge gibt den Wert Null zurück. Bitte korrigieren Sie auf prod product configurator id : %s.,de
The formula script to fill the unit returns null value. Please correct on prod product configurator id : %s.,Das Formel-Skript zum Füllen der Einheit gibt den Wert Null zurück. Bitte korrigieren Sie auf prod product configurator id : %s.,de
The formula script to fill the work center returns null value. Please correct on prod process line configurator id : %s.,Das Formelskript zum Füllen des Arbeitsplatzes gibt den Wert Null zurück. Bitte korrigieren Sie auf prod process line configurator id : %s.,de
"The last manufacturing operation planned end date will overflow beyond the manuf order planned end date, do you wish to continue?",Das geplante Enddatum des letzten Fertigungsvorgangs wird über das geplante Enddatum des Fertigungsauftrags hinausgehen.,de
The line with the product %s can not be deleted as it is referenced in manufacturing order(s): <br> %s,"Die Zeile mit dem Produkt %s kann nicht gelöscht werden, da es in Produktionsaufträgen referenziert wird: <br> %s",de
The line with the product %s can not be deleted as it is referenced in sale order(s): <br> %s,"Die Zeile mit dem Produkt %s kann nicht gelöscht werden, da es in einem oder mehreren Verkaufsaufträgen referenziert wird: <br> %s",de
The line with the product %s can not be deleted as it is referenced in sale order(s): <br> %s and %s more,"Die Zeile mit dem Produkt %s kann nicht gelöscht werden, da es in Verkaufsaufträgen referenziert wird: <br> %s und %s mehr",de
The manuf order couldn't be generated for the product %s. Please fill a company on the linked BOM.,Der Fertigungsauftrag konnte für das Produkt %s nicht erstellt werden. Bitte geben Sie eine Firma für die verknüpfte Stückliste an.,de
The manufacturing operation is already finished and cannot be moved.,Der Fertigungsvorgang ist bereits abgeschlossen und kann nicht mehr verschoben werden.,de
The manufacturing order for %s could not be generated because the bill of material has no production process.,"Der Produktionsauftrag für %s konnte nicht erzeugt werden, da die Stückliste keinen Produktionsprozess hat.",de
The manufacturing order planned for %s can not be planned before today's date. Please adjust it. (Used date time %s),Der für %s geplante Produktionsauftrag kann nicht vor dem heutigen Datum geplant werden. Bitte passen Sie ihn an. (Verwendete Datumszeit %s),de
The manufacturing order was canceled.,Der Fertigungsauftrag wurde storniert.,de
"The merge must concern only manufacturing orders with Draft or Planned status, with the same products and same workshop stock location and with all bill of materials compatibles.","Die Zusammenführung darf nur Produktionsaufträge mit dem Status ""Entwurf"" oder ""Geplant"", mit denselben Produkten und demselben Werkstattlagerort und mit allen Stücklistenkompatibilitäten betreffen.",de
"The merge must concern only manufacturing orders with Draft or Planned status, with the same products and with all bill of materials compatibles.","Die Zusammenführung darf nur Produktionsaufträge mit dem Status ""Entwurf"" oder ""Geplant"", mit denselben Produkten und mit allen stücklistenkompatiblen Produkten betreffen.",de
The outsourcing receipt stock location is missing from the stock config,Der Lagerort des Auslagerungsbelegs fehlt in der Bestandskonfiguration,de
The period cannot exceed 20 days,Der Zeitraum darf 20 Tage nicht überschreiten.,de
The planned end date is inferior to the actual date,Das geplante Enddatum ist niedriger als das tatsächliche Datum,de
The produced product stock location is missing in the prod process,Der Lagerort des produzierten Produkts fehlt im Produktionsprozess,de
The product %s is not in the bill of materials related to this production process,Das Produkt %s ist nicht in der Stückliste für diesen Produktionsprozess enthalten,de
The product cost cannot be changed because the product cost type is not manual,"Die Produktkosten können nicht geändert werden, da der Produktkostentyp nicht manuell ist.",de
The product will not be manufactured in time for its corresponding need.,Das Produkt wird nicht rechtzeitig für den entsprechenden Bedarf hergestellt werden.,de
The production process and the bill of material must be applicable,Der Produktionsprozess und die Stückliste müssen anwendbar sein,de
The quantity of the bill of material %s is equal to zero.,Die Menge der Stückliste %s ist gleich Null.,de
"The result formula of '%s' in configurator prod process '%s' could not be converted in a Stock location, please verify the formula.","Die Ergebnisformel von '%s' im Konfigurator prod process '%s' konnte nicht in einen Lagerort konvertiert werden, bitte überprüfen Sie die Formel.",de
"The system found a loop in your bill of materials, please correct concerned data","Das System hat eine Schleife in Ihrer Stückliste gefunden, bitte korrigieren Sie die betroffenen Daten",de
The template to send message for manufacturing order is missing.,Die Vorlage zum Versenden der Nachricht für den Produktionsauftrag fehlt.,de
The time the machine starts before it can be used.,"Die Zeit, die die Maschine startet, bevor sie benutzt werden kann.",de
The unit of the bill of material %s is missing. Please correct it.,Die Einheit der Stückliste %s fehlt. Bitte korrigieren Sie sie.,de
There currently is a ${difference} ${currency?.symbol?:currency?.name} difference between your total forecast and the S&OP forecast. Proceed?,Zwischen Ihrer Gesamtprognose und der S&OP-Prognose besteht derzeit eine Differenz von ${difference} ${currency?.symbol?:currency?.name}. Fortfahren?,de
There is no applicable bill of materials for %s,Es gibt keine passende Stückliste für %s,de
There is no production or manufacturing order to generate for one of the selected lines.,Für eine der ausgewählten Linien ist kein Produktions- oder Fertigungsauftrag zu generieren.,de
There no's defined nomenclature for product %s (%s),Es gibt keine definierte Nomenklatur für das Produkt %s (%s),de
There's no configured sequence for fabrication's orders,Es gibt keine konfigurierte Reihenfolge für Fabrikationsaufträge,de
There's no configured sequence for production's orders,Es gibt keine konfigurierte Reihenfolge für die Produktionsaufträge,de
This bill of material is used in a sale order. Generate a new version if you need to edit it.,"Diese Stückliste wird in einem Verkaufsauftrag verwendet. Erzeugen Sie eine neue Version, wenn Sie sie bearbeiten müssen.",de
This bill of materials already has the following versions : <br/>%s And these versions may also have ones. Do you still wish to create a new one ?,Diese Stückliste hat bereits die folgenden Versionen: <br/>%s Und diese Versionen können auch eine haben. Möchten Sie trotzdem eine neue erstellen?,de
This config allows to automatically fill the deliveries from the finished products of the manufacturing orders.,Diese Konfiguration ermöglicht die automatische Befüllung der Lieferungen aus den Fertigprodukten der Fertigungsaufträge.,de
This production process already has the following versions : <br/> %s And these versions may also have ones. Do you still wish to create a new one ?,Dieser Produktionsprozess hat bereits die folgenden Versionen : <br/> %s Und diese Versionen können auch eine haben. Möchten Sie trotzdem eine neue Version erstellen?,de
This stock move is linked to a manufacturing order and can't be canceled.,Diese Lagerbewegung ist mit einem Produktionsauftrag verbunden und kann nicht storniert werden.,de
This workflow is not supported for manufacturing operation status.,Dieser Workflow wird für den Status des Fertigungsvorgangs nicht unterstützt.,de
Thursday hours,Donnerstag Stunden,de
Time before next operation,Zeit bis zur nächsten Operation,de
Time before the next operation of the same manufacturing order.,Zeit vor dem nächsten Vorgang desselben Produktionsauftrags.,de
Time between two cycles. This is the time to wait until the end of a cycle to start a new cycle.,"Zeit zwischen zwei Zyklen. Dies ist die Zeit, die bis zum Ende eines Zyklus gewartet werden muss, um einen neuen Zyklus zu starten.",de
Time between two operations (hhh:mm:ss),Time between two operations (hhh:mm:ss),de
Time between two operations. This is the time to wait until the end of a operation to start a new one within the work center.,"Zeit zwischen zwei Vorgängen. Dies ist die Zeit, die bis zum Ende eines Vorgangs gewartet werden muss, um einen neuen Vorgang innerhalb des Arbeitsplatzes zu starten.",de
Time difference (Minutes),Zeitunterschied (Minuten),de
Time difference per manufacturing order,Zeitunterschied pro Fertigungsauftrag,de
Title,Titel,de
To,An,de
To Date,Bis heute,de
To consume manuf order,Zum Konsumieren von Manufakturaufträgen,de
To consume operation order,So verbrauchen Sie Vorgangsaufträge,de
To consume prod process line,So verbrauchen Sie prod process line,de
To consume products,Produkte zu verbrauchen,de
To produce manuf order,Zur Herstellung von Fertigungsaufträgen,de
Too many days,Zu viele Tage,de
Too many iterations when searching for children bills of materials. Please check for bill of materials being in its own component list.,"Zu viele Iterationen bei der Suche nach Kinder-Stücklisten. Bitte prüfen Sie, ob eine Stückliste in einer eigenen Komponentenliste enthalten ist.",de
Too many recursive calls to create the bill of materials.,Zu viele rekursive Aufrufe zur Erstellung der Stückliste.,de
Too many recursive calls to import the bill of material configurator.,Zu viele rekursive Aufrufe zum Importieren des Stücklistenkonfigurators.,de
Tool,Werkzeug,de
Tool Information,Informationen zum Werkzeug,de
Tools,Werkzeuge,de
Total Planned Duration,Geplante Gesamtdauer,de
Total Real Duration,Reale Gesamtdauer,de
Total duration in hours,Gesamtdauer in Stunden,de
Total forecast,Prognose insgesamt,de
Total hours,Stunden insgesamt,de
Total lead time duration,Gesamtdauer der Vorlaufzeit,de
Total price,Gesamtpreis,de
Tracking number,Verfolgungsnummer,de
Tracking number search,Suche nach Tracking-Nummern,de
