"code";"wording";"supplementaryUnit";"parentCode"
"0404 10 04";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses > 1,5% mais <= 27%";"-";"0404 10"
"0404 10 06";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses > 27%";"-";"0404 10"
"0404 10 12";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses <= 1,5%";"-";"0404 10"
"0404 10 14";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses > 1,5% mais <= 27%";"-";"0404 10"
"0404 10 16";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses > 27%";"-";"0404 10"
"0404 10 26";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses <= 1,5%";"-";"0404 10"
"0404 10 28";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses > 1,5% mais <= 27%";"-";"0404 10"
"0404 10 32";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses > 27%";"-";"0404 10"
"0404 10 34";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses <= 1,5%";"-";"0404 10"
"0404 10 36";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses > 1,5% mais <= 27%";"-";"0404 10"
"0404 10 38";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, en poudre, en granulés ou sous d'autres formes solides, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses > 27%";"-";"0404 10"
"0404 10 48";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses <= 1,5% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 52";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses > 1,5% mais <= 27% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 54";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses > 27% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 56";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses <= 1,5% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 58";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses > 1,5% mais <= 27% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 62";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses > 27% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 72";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses <= 1,5% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 74";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses > 1,5% mais <= 27% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 76";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] <= 15% et d'une teneur en poids de matières grasses > 27% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 78";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses <= 1,5% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 82";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses > 1,5% mais <= 27% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 10 84";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > Lactosérum, modifié ou non, même concentré ou additionné de sucre ou d'autres édulcorants > Lactosérum, modifié ou non, même concentré, additionné de sucre ou d'autres édulcorants, d'une teneur en poids de protéines [teneur en azote x 6,38] > 15% et d'une teneur en poids de matières grasses > 27% (à l'excl. des produits en poudre, en granulés ou sous d'autres formes solides)";"-";"0404 10"
"0404 90 21";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > autres > Produits consistant en composants naturels du lait, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses <= 1,5%, n.d.a.";"-";"0404 90"
"0404 90 23";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > autres > Produits consistant en composants naturels du lait, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 1,5% mais <= 27%, n.d.a.";"-";"0404 90"
"0404 90 29";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > autres > Produits consistant en composants naturels du lait, sans addition de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 27%, n.d.a.";"-";"0404 90"
"0404 90 81";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > autres > Produits consistant en composants naturels du lait, additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses <= 1,5%, n.d.a.";"-";"0404 90"
"0404 90 83";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > autres > Produits consistant en composants naturels du lait, additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 1,5% mais <= 27%, n.d.a.";"-";"0404 90"
"0404 90 89";"Lactosérum, même concentré ou additionné de sucre ou d'autres édulcorants; produits consistant en composants naturels du lait, même additionnés de sucre ou d'autres édulcorants, non dénommés ni compris ailleurs > autres > Produits consistant en composants naturels du lait, additionnés de sucre ou d'autres édulcorants, d'une teneur en poids de matières grasses > 27%, n.d.a.";"-";"0404 90"
"0405 10 11";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > Beurre > Beurre naturel, d'une teneur en poids de matières grasses >= 80% mais <= 85%, en emballages immédiats d'un contenu net <= 1 kg (sauf beurre déshydraté et ghee)";"-";"0405 10"
"0405 10 19";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > Beurre > Beurre naturel, d'une teneur en poids de matières grasses >= 80% mais <= 85% (à l'excl. des produits en emballages immédiats d'un contenu net <= 1 kg ainsi que du beurre déshydraté et du ghee)";"-";"0405 10"
"0405 10 30";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > Beurre > Beurre recombiné, d'une teneur en poids de matières grasses >= 80% mais <= 85% (sauf beurre déshydraté et ghee)";"-";"0405 10"
"0405 10 50";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > Beurre > Beurre de lactosérum, d'une teneur en poids de matières grasses >= 80% mais <= 85% (sauf beurre déshydraté et ghee)";"-";"0405 10"
"0405 10 90";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > Beurre > Beurre d'une teneur en poids de matières grasses > 85% mais <= 95% (sauf beurre déshydraté et ghee)";"-";"0405 10"
"0405 20 10";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > Pâtes à tartiner laitières > Pâtes à tartiner laitières d'une teneur en poids de matières grasses >= 39% mais < 60%";"-";"0405 20"
"0405 20 30";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > Pâtes à tartiner laitières > Pâtes à tartiner laitières d'une teneur en poids de matières grasses >= 60% mais <= 75%";"-";"0405 20"
"0405 20 90";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > Pâtes à tartiner laitières > Pâtes à tartiner laitières d'une teneur en poids de matières grasses > 75% mais < 80%";"-";"0405 20"
"0405 90 10";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > autres > Matières grasses provenant du lait, d'une teneur en poids de matières grasses >= 99,3% et d'une teneur en poids d'eau <= 0,5%";"-";"0405 90"
"0405 90 90";"Beurre et autres matières grasses provenant du lait; pâtes à tartiner laitières > autres > Matières grasses provenant du lait ainsi que beurre déshydraté et ghee (sauf d'une teneur en poids de matières grasses >= 99,3% et d'une teneur en poids d'eau <= 0,5% et à l'excl. du beurre naturel, du beurre recombiné et du beurre de lactosérum)";"-";"0405 90"
"0406 10 30";"Fromages et caillebotte > Fromages frais (non affinés), y compris le fromage de lactosérum, et caillebotte > Mozzarella frais, même dans un liquide, d'une teneur en poids de matières grasses <= 40%";"-";"0406 10"
"0406 10 50";"Fromages et caillebotte > Fromages frais (non affinés), y compris le fromage de lactosérum, et caillebotte > Fromages frais [non affinés], y.c. le fromage de lactosérum, et caillebotte, d'une teneur en poids de matières grasses <= 40% (à l'excl. du mozzarella)";"-";"0406 10"
"0406 10 80";"Fromages et caillebotte > Fromages frais (non affinés), y compris le fromage de lactosérum, et caillebotte > Fromages frais [non affinés], y.c. le fromage de lactosérum, et caillebotte, d'une teneur en poids de matières grasses > 40%";"-";"0406 10"
"0406 20 00";"Fromages et caillebotte > Fromages râpés ou en poudre, de tous types";"-";"0406"
"0406 30 10";"Fromages et caillebotte > Fromages fondus, autres que râpés ou en poudre > Fromages fondus, autres que râpés ou en poudre, dans la fabrication desquels ne sont pas entrés d'autres fromages que l'emmental, le gruyère et l'appenzell et, éventuellement, à titre additionnel, du fromage de Glaris aux herbes [dit 'schabziger'], conditionnés pour la vente au détail, d'une teneur en matières grasses en poids de la matière sèche <= 56%";"-";"0406 30"
"0406 30 31";"Fromages et caillebotte > Fromages fondus, autres que râpés ou en poudre > Fromages fondus, autres que râpés ou en poudre, d'une teneur en poids de matières grasses <= 36% et d'une teneur en matières grasses en poids de la matière sèche <= 48% (à l'excl. des fromages dans la fabrication desquels ne sont pas entrés d'autres fromages que l'emmental, le gruyère et l'appenzell et, éventuellement, à titre additionnel, du fromage de Glaris aux herbes, conditionnés pour la vente au détail)";"-";"0406 30"
"0406 30 39";"Fromages et caillebotte > Fromages fondus, autres que râpés ou en poudre > Fromages fondus, autres que râpés ou en poudre, d'une teneur en poids de matières grasses <= 36% et en matières grasses en poids de la matière sèche > 48% (à l'excl. des fromages dans la fabrication desquels ne sont pas entrés d'autres fromages que l'emmental, le gruyère et l'appenzell ou du fromage de Glaris aux herbes, conditionnés pour la vente au détail, d'une teneur en matières grasses en poids de la matière sèche <= 56%)";"-";"0406 30"
"0406 30 90";"Fromages et caillebotte > Fromages fondus, autres que râpés ou en poudre > Fromages fondus, autres que râpés ou en poudre, d'une teneur en poids de matières grasses > 36% (à l'excl. des fromages dans la fabrication desquels ne sont pas entrés d'autres fromages que l'emmental, le gruyère et l'appenzell et, éventuellement, à titre additionnel, du fromage de Glaris aux herbes, conditionnés pour la vente au détail, d'une teneur en matières grasses en poids de la matière sèche <= 56%)";"-";"0406 30"
"0406 40 10";"Fromages et caillebotte > Fromages à pâte persillée et autres fromages présentant des marbrures obtenues en utilisant du Penicillium roqueforti > Roquefort";"-";"0406 40"
"0406 40 50";"Fromages et caillebotte > Fromages à pâte persillée et autres fromages présentant des marbrures obtenues en utilisant du Penicillium roqueforti > Gorgonzola";"-";"0406 40"
"0406 40 90";"Fromages et caillebotte > Fromages à pâte persillée et autres fromages présentant des marbrures obtenues en utilisant du Penicillium roqueforti > Fromages à pâte persillée et autres fromages présentant des marbrures obtenues en utilisant du 'Penicillium roqueforti' (à l'excl. du roquefort et du gorgonzola)";"-";"0406 40"
"0406 90 01";"Fromages et caillebotte > autres fromages > Fromages destinés à la transformation (à l'excl. des fromages frais y.c. le fromage de lactosérum , de la caillebotte, des fromages fondus, des fromages à pâte persillée et autres fromages présentant des marbrures obtenues en utilisant du 'Penicillium roqueforti' ainsi que des fromages râpés ou en poudre)";"-";"0406 90"
"0406 90 13";"Fromages et caillebotte > autres fromages > Emmental (sauf râpé ou en poudre et celui destiné à la transformation)";"-";"0406 90"
"0406 90 15";"Fromages et caillebotte > autres fromages > Gruyère et sbrinz (sauf râpés ou en poudre et ceux destinés à la transformation)";"-";"0406 90"
"0406 90 17";"Fromages et caillebotte > autres fromages > Bergkäse et appenzell (sauf râpés ou en poudre et ceux destinés à la transformation)";"-";"0406 90"
"0406 90 18";"Fromages et caillebotte > autres fromages > Fromage fribourgeois, vacherin mont d'or et tête de moine (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 21";"Fromages et caillebotte > autres fromages > Cheddar (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 23";"Fromages et caillebotte > autres fromages > Edam (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 25";"Fromages et caillebotte > autres fromages > Tilsit (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 29";"Fromages et caillebotte > autres fromages > Kashkaval (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 32";"Fromages et caillebotte > autres fromages > Feta (sauf destinée à la transformation)";"-";"0406 90"
"0406 90 35";"Fromages et caillebotte > autres fromages > Kefalotyri (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 37";"Fromages et caillebotte > autres fromages > Finlandia (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 39";"Fromages et caillebotte > autres fromages > Jarlsberg (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 50";"Fromages et caillebotte > autres fromages > Fromages de brebis ou de bufflonne, en récipients contenant de la saumure ou en outres en peau de brebis ou de chèvre (à l'excl. de la feta)";"-";"0406 90"
"0406 90 61";"Fromages et caillebotte > autres fromages > Grana padano, parmigiano reggiano, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse <= 47% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 63";"Fromages et caillebotte > autres fromages > Fiore sardo, pecorino, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse <= 47% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 69";"Fromages et caillebotte > autres fromages > Fromages d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse <= 47%, n.d.a.";"-";"0406 90"
"0406 90 73";"Fromages et caillebotte > autres fromages > Provolone, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 74";"Fromages et caillebotte > autres fromages > Maasdam, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 75";"Fromages et caillebotte > autres fromages > Asiago, caciocavallo, montasio, ragusano, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 76";"Fromages et caillebotte > autres fromages > Danbo, fontal, fontina, fynbo, havarti, maribo et samsø, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 78";"Fromages et caillebotte > autres fromages > Gouda, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 79";"Fromages et caillebotte > autres fromages > Esrom, italico, kernhem, saint-nectaire, saint-paulin, taleggio, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 81";"Fromages et caillebotte > autres fromages > Cantal, cheshire, wensleydale, lancashire, double gloucester, blarney, colby, monterey, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 82";"Fromages et caillebotte > autres fromages > Camembert, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 84";"Fromages et caillebotte > autres fromages > Brie, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 85";"Fromages et caillebotte > autres fromages > Kefalograviera et kasseri, d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 72% (à l'excl. des fromages râpés ou en poudre et des fromages destinés à la transformation)";"-";"0406 90"
"0406 90 86";"Fromages et caillebotte > autres fromages > Fromages d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 47% mais <= 52%, n.d.a.";"-";"0406 90"
"0406 90 89";"Fromages et caillebotte > autres fromages > Fromages d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 52% mais <= 62%, n.d.a.";"-";"0406 90"
"0406 90 92";"Fromages et caillebotte > autres fromages > Fromages d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 62% mais <= 72%, n.d.a.";"-";"0406 90"
"0406 90 93";"Fromages et caillebotte > autres fromages > Fromages d'une teneur en poids de matières grasses <= 40% et d'une teneur en poids d'eau dans la matière non grasse > 72%, n.d.a.";"-";"0406 90"
"0406 90 99";"Fromages et caillebotte > autres fromages > Fromages d'une teneur en poids de matières grasses > 40%, n.d.a.";"-";"0406 90"
"0407 11 00";"Œufs d'oiseaux, en coquilles, frais, conservés ou cuits > Œufs fertilisés de volailles, destinés à l’incubation, domestiques";"p/st";"0407"
"0407 19 11";"Œufs d'oiseaux, en coquilles, frais, conservés ou cuits > Œufs fertilisés destinés à l’incubation > autres > Œufs fertilisés de dindes ou d’oies domestiques, destinés à l’incubation";"p/st";"0407 19"
"0407 19 19";"Œufs d'oiseaux, en coquilles, frais, conservés ou cuits > Œufs fertilisés destinés à l’incubation > autres > Œufs fertilisés de volailles de basse-cour, destinés à l’incubation (à l'excl. des œufs de dindes, d’oies ou de poules)";"p/st";"0407 19"
"0407 19 90";"Œufs d'oiseaux, en coquilles, frais, conservés ou cuits > Œufs fertilisés destinés à l’incubation > autres > Œufs fertilisés d’oiseaux, destinés à l’incubation (à l'excl. des œufs de volailles de basse-cour)";"p/st";"0407 19"
"0407 21 00";"Œufs d'oiseaux, en coquilles, frais, conservés ou cuits > Œufs de volailles domestiques, en coquilles, frais (à l'excl. des œufs fertilisés, destinés à l’incubation)";"1000 p/st";"0407"
"0407 29 10";"Œufs d'oiseaux, en coquilles, frais, conservés ou cuits > autres œufs frais > autres > Œufs de volailles de basse-cour, en coquilles, frais (à l'excl. des œufs de volailles et œufs fertilisés, destinés à l’incubation)";"1000 p/st";"0407 29"
"0407 29 90";"Œufs d'oiseaux, en coquilles, frais, conservés ou cuits > autres œufs frais > autres > Œufs d’oiseaux, en coquilles, frais (à l'excl. des œufs de volailles de basse-cour et œufs fertilisés, destinés à l’incubation)";"p/st";"0407 29"
