"code";"wording";"supplementaryUnit";"parentCode"
"2829 11 00";"Chlorates and perchlorates; bromates and perbromates; iodates and periodates > Chlorate of sodium";"-";"2829"
"2829 19 00";"Chlorates and perchlorates; bromates and perbromates; iodates and periodates > Chlorates (excl. sodium)";"-";"2829"
"2829 90 10";"Chlorates and perchlorates; bromates and perbromates; iodates and periodates > Other > Perchlorates (excl. inorganic or organic compounds of mercury)";"-";"2829 90"
"2829 90 40";"Chlorates and perchlorates; bromates and perbromates; iodates and periodates > Other > Bromates of potassium or of sodium";"-";"2829 90"
"2829 90 80";"Chlorates and perchlorates; bromates and perbromates; iodates and periodates > Other > Bromates and perbromates (excl. potassium bromate and sodium bromate); iodates and periodates";"-";"2829 90"
"2830 10 00";"Sulphides; polysulphides, whether or not chemically defined > Sodium sulphides";"-";"2830"
"2830 90 11";"Sulphides; polysulphides, whether or not chemically defined > Other > Sulphides of calcium, of antimony and of iron";"-";"2830 90"
"2830 90 85";"Sulphides; polysulphides, whether or not chemically defined > Other > Sulphides; polysulphides, whether or not chemically defined (excl. sulphides of sodium, calcium, antimony or of iron, and inorganic or organic compounds of mercury)";"-";"2830 90"
"2831 10 00";"Dithionites and sulphoxylates > Dithionite and sulfoxylate of sodium";"-";"2831"
"2831 90 00";"Dithionites and sulphoxylates > Dithionites and sulfoxylates (excl. sodium)";"-";"2831"
"2832 10 00";"Sulphites; thiosulphates > Sodium sulphites";"-";"2832"
"2832 20 00";"Sulphites; thiosulphates > Sulphites (excl. sodium)";"-";"2832"
"2832 30 00";"Sulphites; thiosulphates > Thiosulphates";"-";"2832"
"2833 11 00";"Sulphates; alums; peroxosulphates (persulphates) > Disodium sulphate";"-";"2833"
"2833 19 00";"Sulphates; alums; peroxosulphates (persulphates) > Sodium sulphates (excl. disodium)";"-";"2833"
"2833 21 00";"Sulphates; alums; peroxosulphates (persulphates) > Sulphate of magnesium";"-";"2833"
"2833 22 00";"Sulphates; alums; peroxosulphates (persulphates) > Sulphate of aluminium";"-";"2833"
"2833 24 00";"Sulphates; alums; peroxosulphates (persulphates) > Sulphates of nickel";"-";"2833"
"2833 25 00";"Sulphates; alums; peroxosulphates (persulphates) > Sulphates of copper";"-";"2833"
"2833 27 00";"Sulphates; alums; peroxosulphates (persulphates) > Sulphate of barium";"-";"2833"
"2833 29 20";"Sulphates; alums; peroxosulphates (persulphates) > Other sulphates > Other > Sulphates of cadmium, of chromium and of zinc";"-";"2833 29"
"2833 29 30";"Sulphates; alums; peroxosulphates (persulphates) > Other sulphates > Other > Sulphates of cobalt and of titanium";"-";"2833 29"
"2833 29 60";"Sulphates; alums; peroxosulphates (persulphates) > Other sulphates > Other > Sulphates of lead";"-";"2833 29"
"2833 29 80";"Sulphates; alums; peroxosulphates (persulphates) > Other sulphates > Other > Sulphates (excl. of sodium, magnesium, aluminium,  nickel, copper, barium, cadmium, chromium, zinc, cobalt, titanium, lead and mercury)";"-";"2833 29"
"2833 30 00";"Sulphates; alums; peroxosulphates (persulphates) > Alums";"-";"2833"
"2833 40 00";"Sulphates; alums; peroxosulphates (persulphates) > Peroxosulphates ""persulphates""";"-";"2833"
"2834 10 00";"Nitrites; nitrates > Nitrites";"-";"2834"
"2834 21 00";"Nitrites; nitrates > Nitrate of potassium";"-";"2834"
"2834 29 20";"Nitrites; nitrates > Nitrates > Other > Nitrates of barium, of beryllium, of cadmium, of cobalt, of nickel and of lead";"-";"2834 29"
"2834 29 40";"Nitrites; nitrates > Nitrates > Other > Nitrates of copper";"-";"2834 29"
"2834 29 80";"Nitrites; nitrates > Nitrates > Other > Nitrates (excl. of potassium, barium, beryllium, cadmium, cobalt, nickel, copper, lead and mercury)";"-";"2834 29"
"2835 10 00";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Phosphinates ""hypophosphites"" and phosphonates ""phosphites""";"-";"2835"
"2835 22 00";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Mono- or disodium phosphate";"-";"2835"
"2835 24 00";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Phosphates of potassium";"-";"2835"
"2835 25 00";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Calcium hydrogenorthophosphate ""dicalcium phosphate""";"-";"2835"
"2835 26 00";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Phosphates of calcium (excl. calcium hydrogenorthophosphate ""dicalcium phosphate"")";"-";"2835"
"2835 29 10";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Phosphates > Other > Phosphate of triammonium";"-";"2835 29"
"2835 29 30";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Phosphates > Other > Phosphate of trisodium";"-";"2835 29"
"2835 29 90";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Phosphates > Other > Phosphates (excl. phosphates of triammonium, monosodium, disodium, trisodium, of potassium, of calcium and of mercury)";"-";"2835 29"
"2835 31 00";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Sodium triphosphate ""sodium tripolyphosphate"", whether or not chemically defined";"-";"2835"
"2835 39 00";"Phosphinates (hypophosphites), phosphonates (phosphites) and phosphates; polyphosphates, whether or not chemically defined > Polyphosphates, whether or not chemically defined (excl. sodium triphosphate ""sodium tripolyphosphate"", and inorganic or organic compounds of mercury whether or not chemically defined)";"-";"2835"
"2836 20 00";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Disodium carbonate";"-";"2836"
"2836 30 00";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Sodium hydrogencarbonate ""sodium bicarbonate""";"-";"2836"
"2836 40 00";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Potassium carbonates";"-";"2836"
"2836 50 00";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Calcium carbonate";"-";"2836"
"2836 60 00";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Barium carbonate";"-";"2836"
"2836 91 00";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Lithium carbonates";"-";"2836"
"2836 92 00";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Strontium carbonate";"-";"2836"
"2836 99 11";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Other > Other > Carbonates of magnesium and of copper";"-";"2836 99"
"2836 99 17";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Other > Other > Carbonates; commercial ammonium carbonate containing ammonium carbamate (excl. disodium carbonate, sodium hydrogencarbonate ""sodium bicarbonate"", potassium carbonates, calcium carbonate, barium carbonate, lithium carbonates, strontium carbonate, carbonates of magnesium and of copper and inorganic or organic compounds of mercury)";"-";"2836 99"
"2836 99 90";"Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate > Other > Other > Peroxocarbonates ""percarbonates""";"-";"2836 99"
"2837 11 00";"Cyanides, cyanide oxides and complex cyanides > Sodium cyanide";"-";"2837"
"2837 19 00";"Cyanides, cyanide oxides and complex cyanides > Cyanides and cyanide oxides (excl. sodium and mercury)";"-";"2837"
"2837 20 00";"Cyanides, cyanide oxides and complex cyanides > Complex cyanides (excl. inorganic or organic compounds of mercury)";"-";"2837"
"2839 11 00";"Silicates; commercial alkali metal silicates > Metasilicates of sodium, incl. commercial metasilicates";"-";"2839"
"2839 19 00";"Silicates; commercial alkali metal silicates > Silicates of sodium, incl. commercial silicates (excl. sodium metasilicates)";"-";"2839"
"2839 90 00";"Silicates; commercial alkali metal silicates > Silicates, incl. commercial alkali metal silicates (excl. sodium silicates)";"-";"2839"
"2840 11 00";"Borates; peroxoborates (perborates) > Anhydrous disodium tetraborate ""refined borax""";"-";"2840"
"2840 19 10";"Borates; peroxoborates (perborates) > Disodium tetraborate (refined borax) > Other > Disodium tetraborate pentahydrate";"-";"2840 19"
"2840 19 90";"Borates; peroxoborates (perborates) > Disodium tetraborate (refined borax) > Other > Disodium tetraborate ""refined borax"" (excl. anhydrous and disodium tetraborate pentahydrate)";"-";"2840 19"
"2840 20 10";"Borates; peroxoborates (perborates) > Other borates > Borates of sodium, anhydrous (excl. disodium tetraborate ""refined borax"")";"-";"2840 20"
"2840 20 90";"Borates; peroxoborates (perborates) > Other borates > Borates (excl. of sodium, anhydrous, and disodium tetraborate ""refined borax"")";"-";"2840 20"
"2840 30 00";"Borates; peroxoborates (perborates) > Peroxoborates ""perborates""";"-";"2840"
"2841 30 00";"Salts of oxometallic or peroxometallic acids > Sodium dichromate";"-";"2841"
"2841 50 00";"Salts of oxometallic or peroxometallic acids > Chromates and dichromates; peroxochromates (excl. sodium dichromate and  inorganic or organic compounds of mercury)";"-";"2841"
"2841 61 00";"Salts of oxometallic or peroxometallic acids > Potassium permanganate";"-";"2841"
"2841 69 00";"Salts of oxometallic or peroxometallic acids > Manganites, manganates and permanganates (excl. potassium permanganate)";"-";"2841"
"2841 70 00";"Salts of oxometallic or peroxometallic acids > Molybdates";"-";"2841"
"2841 80 00";"Salts of oxometallic or peroxometallic acids > Tungstates ""wolframates""";"-";"2841"
"2841 90 30";"Salts of oxometallic or peroxometallic acids > Other > Zincates and vanadates";"-";"2841 90"
"2841 90 40";"Salts of oxometallic or peroxometallic acids > Other > Lithium nickel manganese cobalt oxides";"-";"2841 90"
"2841 90 70";"Salts of oxometallic or peroxometallic acids > Other > Salts of oxometallic or peroxometallic acids (excl. chromates, dichromates, peroxochromates, manganites, manganates, permanganates, molybdates, tungstates ""wolframates"", zincates, vanadates and lithium nickel manganese cobalt oxides)";"-";"2841 90"
"2841 90 85";"Salts of oxometallic or peroxometallic acids > Other > [2025] Sels des acides oxométalliques ou peroxométalliques (à l'excl. des chromates, des dichromates, des peroxochromates, des manganites, des manganates, des permanganates, des molybdates, des tungstates [wolframates], des zincates et des vanadates)";"-";"2841 90"
"2842 10 00";"Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides > Double or complex silicates of inorganic acids or peroxoacids, incl. aluminosilicates whether or not chemically defined (excl. inorganic or organic compounds of mercury whether or not chemically defined)";"-";"2842"
"2842 90 10";"Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides > Other > Salts, double salts or complex salts of selenium or tellurium acids";"-";"2842 90"
"2842 90 20";"Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides > Other > Lithium iron phosphate";"-";"2842 90"
"2842 90 70";"Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides > Other > Salts of inorganic acids or peroxoacids, n.e.s.";"-";"2842 90"
"2842 90 80";"Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides > Other > [2025] Sels des acides ou peroxoacides inorganiques (à l'excl. des azotures, des sels des acides oxométalliques ou peroxométalliques, des silicates doubles ou complexes [y.c. les aluminosilicates de constitution chimique définie ou non], des sels simples, doubles ou complexes des acides du sélénium ou du tellure ainsi que des composés inorganiques ou organiques du mercure)";"-";"2842 90"
"2843 10 10";"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals > Colloidal precious metals > Colloidal silver";"-";"2843 10"
"2843 10 90";"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals > Colloidal precious metals > Colloidal precious metals (excl. silver)";"-";"2843 10"
"2843 21 00";"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals > Silver nitrate";"-";"2843"
"2843 29 00";"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals > Silver compounds, inorganic or organic, whether or not chemically defined (excl. of mercury and silver nitrate)";"-";"2843"
"2843 30 00";"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals > Gold compounds, inorganic or organic, whether or not chemically defined";"g";"2843"
"2843 90 10";"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals > Other compounds; amalgams > Amalgams of precious metals";"-";"2843 90"
"2843 90 90";"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals > Other compounds; amalgams > Inorganic or organic compounds of precious metals, whether or not chemically defined (excl. silver and gold)";"g";"2843 90"
"2844 10 10";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds > Natural uranium, crude; waste and scrap, of natural uranium [Euratom]";"kg U";"2844 10"
"2844 10 30";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds > Natural uranium, worked [Euratom]";"kg U";"2844 10"
"2844 10 50";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds > Alloys, dispersions incl. cermets, ceramic products and mixtures containing natural uranium with iron or compounds of natural uranium with iron ""ferro-uranium""";"kg U";"2844 10"
"2844 10 90";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds > Compounds of natural uranium; alloys, dispersions incl. cermets, ceramic products and mixtures containing natural uranium or compounds of natural uranium [Euratom] (excl. ferro-uranium)";"kg U";"2844 10"
"2844 20 25";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium enriched in U 235 and its compounds; plutonium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U 235, plutonium or compounds of these products > Alloys, dispersions incl. cermets, ceramic products and mixtures containing uranium with iron enriched in U 235 ""ferro-uranium""";"gi F/S";"2844 20"
"2844 20 35";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium enriched in U 235 and its compounds; plutonium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U 235, plutonium or compounds of these products > Uranium enriched in U 235 and its compounds; alloys, dispersions incl. cermets, ceramic products and mixtures containing uranium enriched in U 235 [Euratom] (excl. ferro-uranium)";"gi F/S";"2844 20"
"2844 20 51";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium enriched in U 235 and its compounds; plutonium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U 235, plutonium or compounds of these products > Mixtures of uranium and plutonium with iron ""ferro-uranium""";"gi F/S";"2844 20"
"2844 20 59";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium enriched in U 235 and its compounds; plutonium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U 235, plutonium or compounds of these products > Mixtures of uranium and plutonium [Euratom] (excl. ferro-uranium)";"gi F/S";"2844 20"
"2844 20 99";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium enriched in U 235 and its compounds; plutonium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U 235, plutonium or compounds of these products > Plutonium and its compounds; alloys, dispersions incl. cermets, ceramic products and mixtures containing plutonium or compounds of this product (excl. mixtures of uranium and plutonium)";"gi F/S";"2844 20"
"2844 30 11";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products > Cermets containing uranium depleted in U 235 or compounds of this product";"-";"2844 30"
"2844 30 19";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products > Uranium depleted in U 235; alloys, dispersions, ceramic products and mixtures, containing uranium depleted in U 235 or compounds of this product (excl. cermets)";"-";"2844 30"
"2844 30 51";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products > Cermets containing thorium or compounds of this product";"-";"2844 30"
"2844 30 55";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products > Thorium, crude; waste and scrap, of thorium [Euratom]";"-";"2844 30"
"2844 30 61";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products > Bars, rods, angles, shapes and sections, sheets and strips, of thorium [Euratom]";"-";"2844 30"
"2844 30 69";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products > Thorium, worked; alloys, dispersions, ceramic products and mixtures containing thorium or compounds of this product [Euratom] (excl. cermets and bars, rods, angles, shapes and sections, sheets and strips)";"-";"2844 30"
"2844 30 91";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products > Compounds of thorium or of uranium depleted in U 235, whether or not intermixed [Euratom] (excl. thorium salts)";"-";"2844 30"
"2844 30 99";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products > Thorium salts";"-";"2844 30"
"2844 41 10";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Artificial radioactive isotope and its compounds of tritium";"-";"2844"
"2844 41 90";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Tritium and its compounds; alloys, dispersions incl. cermets, ceramic products and mixtures containing tritium or its compounds (excl. artificial radioactive isotope and its compounds)";"-";"2844"
"2844 42 10";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Artificial radioactive isotopes and their compounds of actinium-225, actinium-227, californium-253, curium-240, curium-241, curium-242, curium-243, curium-244, einsteinium-253, einsteinium-254, gadolinium-148, polonium-208, polonium-209, polonium-210, radium-223, uranium-230 or uranium-232";"-";"2844"
"2844 42 90";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Actinium-225, actinium-227, californium-253, curium-240, curium-241, curium-242, curium-243, curium-244, einsteinium-253, einsteinium-254, gadolinium-148, polonium-208, polonium-209, polonium-210, radium-223, uranium-230 or uranium-232, and their compounds; alloys, dispersions incl. cermets, ceramic products and mixtures containing these elements or compounds (excl. artificial radioactive isotopes and their compounds)";"-";"2844"
"2844 43 10";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Uranium-233 and its compounds; alloys, dispersions incl. cermets, ceramic products and mixtures containing uranium-233 or its compounds";"-";"2844"
"2844 43 20";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Artificial radioactive isotopes and their compounds (excl. tritium, actinium-225, actinium-227, californium-253, curium-240, curium-241, curium-242, curium-243, curium-244, einsteinium-253, einsteinium-254, gadolinium-148, polonium-208, polonium-209, polonium-210, radium-223, uranium-230, uranium-232 and their compounds)";"-";"2844"
"2844 43 80";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Radioactive elements and isotopes and compounds; alloys, dispersions incl. cermets, ceramic products and mixtures containing these elements, isotopes or compounds (excl. natural uranium, uranium enriched and depleted in U 235; plutonium, thorium, tritium, actinium-225, actinium-227, californium-253, curium-240, curium-241, curium-242, curium-243, curium-244, einsteinium-253, einsteinium-254, gadolinium-148, polonium-208, polonium-209, polonium-210, radium-223, uranium-230, uranium-232, uranium-233 and artificial isotopes, and their compounds, and alloys, dispersions, ceramic products and mixtures containing these elements or compounds)";"-";"2844"
"2844 44 00";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Radioactive residues";"-";"2844"
"2844 50 00";"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products > Spent ""irradiated"" fuel elements ""cartridges"" of nuclear reactors [Euratom]";"gi F/S";"2844"
"2845 10 00";"Isotopes other than those of heading 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined > Heavy water ""deuterium oxide"" [Euratom]";"-";"2845"
"2845 20 00";"Isotopes other than those of heading 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined > Boron enriched in boron-10 and its compounds";"-";"2845"
"2845 30 00";"Isotopes other than those of heading 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined > Lithium enriched in lithium-6 and its compounds";"-";"2845"
"2845 40 00";"Isotopes other than those of heading 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined > Helium-3";"-";"2845"
"2845 90 10";"Isotopes other than those of heading 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined > Other > Deuterium and other compounds of deuterium; hydrogen and compounds thereof, enriched in deuterium; mixtures and solutions containing these products [Euratom] (excl. heavy water ""deuterium oxide"")";"-";"2845 90"
"2845 90 90";"Isotopes other than those of heading 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined > Other > Isotopes and inorganic or organic compounds of such isotopes, whether or not chemically defined (excl. deuterium, heavy water ""deuterium oxide"" and other compounds of deuterium, hydrogen and compounds thereof, enriched in deuterium, and mixtures and solutions containing these products, and boron enriched in boron-10 and lithium enriched in lithium-6 and their compounds, and helium-3)";"-";"2845 90"
"2846 10 00";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals > Cerium compounds";"-";"2846"
"2846 90 30";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals > Other > Scandium compounds, inorganic or organic";"-";"2846 90"
"2846 90 40";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals > Other > Lanthanum compounds, inorganic or organic";"-";"2846 90"
"2846 90 50";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals > Other > Compounds of praseodymium, neodymium or samarium, inorganic or organic";"-";"2846 90"
"2846 90 60";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals > Other > Compounds of gadolinium, terbium or dysprosium, inorganic or organic";"-";"2846 90"
"2846 90 70";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals > Other > Compounds of europium, holmium, erbium, thulium, ytterbium, lutetium or yttrium, inorganic or organic";"-";"2846 90"
"2846 90 90";"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals > Other > Compounds of mixtures of rare-earth metals, yttrium and scandium, inorganic or organic";"-";"2846 90"
"2847 00 00";"CHAPTER 28 - INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES > Hydrogen peroxide, whether or not solidified with urea";"kg H2O2";"28"
"2849 10 00";"Carbides, whether or not chemically defined > Carbides of calcium, whether or not chemically defined";"-";"2849"
"2849 20 00";"Carbides, whether or not chemically defined > Carbides of silicon, whether or not chemically defined";"-";"2849"
"2849 90 10";"Carbides, whether or not chemically defined > Other > Carbides of boron, whether or not chemically defined";"-";"2849 90"
"2849 90 30";"Carbides, whether or not chemically defined > Other > Carbides of tungsten, whether or not chemically defined";"-";"2849 90"
"2849 90 50";"Carbides, whether or not chemically defined > Other > Carbides of aluminium, of chromium, of molybdenum, of vanadium, of tantalum, and of titanium, whether or not chemically defined";"-";"2849 90"
"2849 90 90";"Carbides, whether or not chemically defined > Other > Carbides, whether or not chemically defined (excl. of calcium, silicon, boron, tungsten, aluminium, chromium, molybdenum, vanadium, tantalum, titanium, and inorganic or organic compounds of mercury whether or not chemically defined)";"-";"2849 90"
"2850 00 20";"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading 2849 > Hydrides and nitrides, whether or not chemically defined (excl. compounds which are also carbides of heading 2849, and inorganic or organic compounds of mercury)";"-";"2850 00"
"2850 00 60";"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading 2849 > Azides, silicides, whether or not chemically defined (excl. compounds which are also carbides of heading 2849, and inorganic or organic compounds of mercury)";"-";"2850 00"
"2850 00 90";"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading 2849 > Borides, whether or not chemically defined (excl. compounds which are also carbides of heading 2849, and inorganic or organic compounds of mercury)";"-";"2850 00"
"2852 10 00";"Inorganic or organic compounds of mercury, whether or not chemically defined, excluding amalgams > Compounds, inorganic or organic, of mercury, chemically defined (excl. amalgams)";"-";"2852"
"2852 90 00";"Inorganic or organic compounds of mercury, whether or not chemically defined, excluding amalgams > Compounds, inorganic or organic, of mercury, not chemically defined (excl. amalgams)";"-";"2852"
"2853 10 00";"Phosphides, whether or not chemically defined, excluding ferrophosphorus; other inorganic compounds (including distilled or conductivity water and water of similar purity); liquid air (whether or not rare gases have been removed); compressed air; amalgams, other than amalgams of precious metals > Cyanogen chloride ""chlorcyan""";"-";"2853"
"2853 90 10";"Phosphides, whether or not chemically defined, excluding ferrophosphorus; other inorganic compounds (including distilled or conductivity water and water of similar purity); liquid air (whether or not rare gases have been removed); compressed air; amalgams, other than amalgams of precious metals > Other > Distilled or conductivity water and water of similar purity";"-";"2853 90"
